Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),15: 2pm (2pm-3pm),138,2553,2673,13.5,14.3,18,18,3.014,0.035,0.123,0.193,0.263,0.140,0.088,0.035,0.035,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.053,0.018,0.053,0.035,0.471,0.228,0.123,0.018,0.000,0.018,0.018,0.000,0.000,0.000,0.018,0.123,0.526,0.228,0.123,0.000,0.000,0.000,0.000,0.263,0.386,0.123,0.140,0.035,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),16: 3pm (3pm-4pm),174,2574,2602,15.1,14.9,19,19,3.172,0.031,0.202,0.172,0.188,0.109,0.063,0.063,0.031,0.031,0.047,0.016,0.031,0.000,0.000,0.016,0.000,0.000,0.047,0.078,0.422,0.203,0.141,0.047,0.031,0.000,0.031,0.000,0.000,0.000,0.000,0.031,0.578,0.297,0.094,0.000,0.000,0.000,0.000,0.281,0.374,0.188,0.078,0.016,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),17: 4pm (4pm-5pm),163,2112,2257,12.6,13.4,20,20,2.835,0.029,0.176,0.221,0.309,0.103,0.000,0.059,0.015,0.029,0.029,0.015,0.000,0.000,0.000,0.000,0.015,0.000,0.044,0.103,0.411,0.265,0.103,0.015,0.015,0.029,0.000,0.000,0.000,0.000,0.015,0.059,0.441,0.382,0.103,0.000,0.015,0.000,0.000,0.235,0.501,0.118,0.088,0.029,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),18: 5pm (5pm-6pm),114,2434,2556,13.3,14.0,18,18,3.183,0.021,0.170,0.149,0.257,0.213,0.085,0.021,0.021,0.021,0.000,0.000,0.000,0.000,0.021,0.000,0.021,0.000,0.043,0.064,0.468,0.213,0.149,0.021,0.021,0.000,0.000,0.000,0.000,0.000,0.021,0.128,0.425,0.404,0.043,0.000,0.000,0.000,0.000,0.234,0.383,0.170,0.064,0.085,0.064
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),19: 6pm (6pm-7pm),125,2330,2454,11.2,12.3,15,16,2.669,0.038,0.113,0.284,0.189,0.075,0.075,0.132,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.057,0.057,0.545,0.189,0.057,0.057,0.019,0.000,0.000,0.000,0.000,0.019,0.000,0.132,0.641,0.189,0.038,0.000,0.000,0.000,0.000,0.245,0.585,0.075,0.038,0.000,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),20: 7pm (7pm-8pm),92,2709,2646,13.0,12.7,14,15,2.544,0.000,0.082,0.266,0.204,0.163,0.143,0.020,0.041,0.041,0.020,0.000,0.000,0.000,0.000,0.000,0.020,0.020,0.020,0.143,0.552,0.143,0.082,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.265,0.531,0.143,0.041,0.020,0.000,0.000,0.000,0.306,0.572,0.020,0.061,0.000,0.041
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),21: 8pm (8pm-9pm),170,2573,2639,17.4,17.6,20,20,2.551,0.014,0.151,0.246,0.192,0.082,0.110,0.041,0.041,0.055,0.027,0.014,0.000,0.000,0.000,0.000,0.027,0.000,0.041,0.082,0.481,0.178,0.096,0.027,0.027,0.027,0.014,0.000,0.000,0.000,0.027,0.110,0.451,0.301,0.110,0.014,0.014,0.000,0.000,0.301,0.521,0.096,0.068,0.000,0.014
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),22: 9pm (9pm-10pm),26,1840,1840,8.0,8.0,17,17,2.173,0.091,0.000,0.545,0.182,0.091,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.727,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.636,0.273,0.000,0.000,0.000,0.000,0.000,0.364,0.636,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),23: 10pm (10pm-11pm),21,2265,2356,16.7,17.3,27,27,7.285,0.000,0.200,0.000,0.500,0.000,0.200,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.500,0.300,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.400,0.300,0.000,0.000,0.000,0.000,0.300,0.600,0.000,0.000,0.000,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),24: 11pm (11pm-12am),9,2452,2452,10.1,10.1,16,16,2.369,0.000,0.250,0.250,0.000,0.250,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),00: All Day (12am-12am),2469,2343,2426,11.9,12.3,17,17,2.932,0.023,0.135,0.247,0.212,0.151,0.080,0.054,0.038,0.010,0.016,0.006,0.005,0.006,0.003,0.001,0.013,0.002,0.050,0.062,0.560,0.184,0.086,0.017,0.013,0.013,0.002,0.001,0.000,0.001,0.009,0.163,0.528,0.252,0.049,0.005,0.003,0.000,0.000,0.224,0.498,0.139,0.076,0.021,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),01: 12am (12am-1am),3,2646,2646,26.5,26.5,36,36,1.686,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),03: 2am (2am-3am),4,1983,1983,13.7,13.7,25,25,2.619,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),05: 4am (4am-5am),10,1854,1854,3.9,3.9,7,7,2.433,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),06: 5am (5am-6am),221,1888,1949,8.8,9.2,17,17,2.600,0.031,0.153,0.295,0.286,0.112,0.041,0.041,0.031,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.061,0.593,0.255,0.020,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.531,0.316,0.020,0.000,0.000,0.000,0.000,0.276,0.581,0.082,0.031,0.010,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),07: 6am (6am-7am),137,2176,2412,9.6,10.9,16,16,3.320,0.000,0.113,0.226,0.258,0.194,0.048,0.113,0.016,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.016,0.000,0.016,0.065,0.580,0.226,0.081,0.016,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.581,0.290,0.016,0.000,0.000,0.000,0.000,0.177,0.517,0.145,0.048,0.048,0.065
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),08: 7am (7am-8am),78,1945,2150,6.9,7.5,15,15,2.898,0.042,0.125,0.291,0.208,0.125,0.042,0.125,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.750,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.583,0.167,0.000,0.000,0.000,0.000,0.000,0.125,0.541,0.167,0.125,0.000,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),09: 8am (8am-9am),28,2108,2107,12.3,11.4,17,16,2.801,0.125,0.125,0.125,0.250,0.000,0.250,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.500,0.000,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.375,0.125,0.125,0.000,0.000,0.000,0.000,0.250,0.500,0.125,0.000,0.125,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),10: 9am (9am-10am),25,1958,1983,7.6,7.7,15,15,3.193,0.000,0.364,0.000,0.454,0.091,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.091,0.545,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.454,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.364,0.091,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),11: 10am (10am-11am),113,2435,2541,13.0,13.8,18,18,3.376,0.077,0.103,0.279,0.103,0.154,0.103,0.026,0.026,0.000,0.051,0.026,0.026,0.026,0.000,0.000,0.000,0.000,0.103,0.077,0.358,0.179,0.205,0.026,0.026,0.026,0.000,0.000,0.000,0.000,0.000,0.077,0.487,0.410,0.026,0.000,0.000,0.000,0.000,0.128,0.282,0.231,0.282,0.077,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),12: 11am (11am-12noon),154,2617,2653,13.7,13.8,17,17,3.079,0.017,0.136,0.269,0.136,0.136,0.119,0.068,0.034,0.000,0.034,0.017,0.000,0.000,0.000,0.000,0.034,0.000,0.068,0.051,0.542,0.220,0.068,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.017,0.203,0.509,0.254,0.017,0.000,0.017,0.000,0.000,0.186,0.407,0.203,0.136,0.034,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),13: 12pm (12noon-1pm),261,2350,2568,12.2,12.6,16,16,3.658,0.011,0.097,0.301,0.247,0.118,0.075,0.043,0.043,0.000,0.011,0.000,0.000,0.022,0.000,0.000,0.032,0.000,0.075,0.065,0.602,0.118,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.172,0.612,0.183,0.011,0.022,0.000,0.000,0.000,0.140,0.451,0.118,0.108,0.054,0.129
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),14: 1pm (1pm-2pm),207,2099,2121,9.5,9.7,17,17,2.766,0.038,0.192,0.205,0.219,0.179,0.064,0.064,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.550,0.167,0.103,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.500,0.282,0.064,0.000,0.000,0.000,0.000,0.205,0.539,0.141,0.077,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),15: 2pm (2pm-3pm),199,2691,2742,11.4,11.8,15,15,2.878,0.000,0.116,0.174,0.174,0.219,0.101,0.029,0.087,0.029,0.014,0.043,0.000,0.000,0.014,0.000,0.000,0.000,0.029,0.072,0.538,0.188,0.116,0.043,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.159,0.668,0.159,0.014,0.000,0.000,0.000,0.000,0.188,0.480,0.174,0.130,0.014,0.014
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),16: 3pm (3pm-4pm),184,2373,2523,13.2,14.0,18,18,2.830,0.000,0.119,0.254,0.298,0.104,0.075,0.045,0.030,0.000,0.015,0.000,0.015,0.015,0.000,0.015,0.015,0.000,0.015,0.015,0.611,0.209,0.060,0.015,0.015,0.030,0.000,0.000,0.000,0.015,0.015,0.075,0.596,0.269,0.060,0.000,0.000,0.000,0.000,0.284,0.403,0.119,0.149,0.030,0.015
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),17: 4pm (4pm-5pm),167,2574,2546,16.5,16.1,18,18,2.830,0.016,0.081,0.307,0.226,0.129,0.145,0.016,0.016,0.016,0.000,0.000,0.016,0.000,0.016,0.000,0.016,0.000,0.065,0.048,0.549,0.161,0.113,0.016,0.016,0.000,0.000,0.000,0.000,0.000,0.032,0.177,0.500,0.226,0.065,0.000,0.032,0.000,0.000,0.210,0.500,0.161,0.081,0.000,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),18: 5pm (5pm-6pm),158,2541,2681,13.7,14.6,16,16,2.795,0.055,0.182,0.254,0.073,0.127,0.109,0.091,0.036,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.018,0.182,0.036,0.419,0.200,0.073,0.000,0.018,0.018,0.000,0.000,0.000,0.000,0.036,0.346,0.345,0.218,0.073,0.018,0.000,0.000,0.000,0.200,0.564,0.164,0.018,0.018,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),19: 6pm (6pm-7pm),168,2299,2313,10.6,10.6,16,16,2.545,0.031,0.109,0.188,0.280,0.219,0.047,0.047,0.016,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.031,0.031,0.609,0.188,0.078,0.016,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.203,0.515,0.219,0.063,0.000,0.000,0.000,0.000,0.297,0.593,0.063,0.000,0.000,0.047
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),20: 7pm (7pm-8pm),139,2364,2382,11.7,11.8,17,17,2.463,0.016,0.161,0.260,0.145,0.177,0.097,0.032,0.048,0.000,0.032,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.048,0.048,0.582,0.194,0.048,0.032,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.161,0.549,0.242,0.048,0.000,0.000,0.000,0.000,0.290,0.533,0.161,0.000,0.000,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),21: 8pm (8pm-9pm),143,3011,3042,18.7,18.5,20,20,3.251,0.000,0.102,0.185,0.143,0.163,0.082,0.082,0.122,0.041,0.020,0.020,0.000,0.000,0.020,0.000,0.020,0.000,0.000,0.020,0.531,0.163,0.061,0.041,0.082,0.082,0.000,0.020,0.000,0.000,0.000,0.143,0.449,0.204,0.163,0.041,0.000,0.000,0.000,0.367,0.470,0.082,0.000,0.020,0.061
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),22: 9pm (9pm-10pm),29,2055,2234,12.9,13.8,21,21,2.920,0.000,0.167,0.334,0.167,0.083,0.083,0.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.584,0.000,0.250,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.500,0.167,0.000,0.000,0.000,0.000,0.250,0.584,0.083,0.000,0.000,0.083
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),23: 10pm (10pm-11pm),19,1948,1948,12.3,12.3,23,23,2.408,0.000,0.375,0.125,0.000,0.375,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.625,0.125,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.375,0.500,0.125,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),24: 11pm (11pm-12am),22,1578,1578,9.1,9.1,20,20,2.588,0.111,0.222,0.334,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.667,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.333,0.111,0.000,0.000,0.000,0.000,0.334,0.333,0.222,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),00: All Day (12am-12am),2416,2452,2500,14.2,14.4,18,18,2.955,0.018,0.146,0.258,0.188,0.155,0.072,0.057,0.025,0.020,0.022,0.006,0.004,0.007,0.003,0.003,0.016,0.003,0.050,0.064,0.478,0.240,0.091,0.027,0.012,0.014,0.002,0.004,0.000,0.004,0.011,0.146,0.482,0.285,0.064,0.017,0.006,0.000,0.000,0.229,0.471,0.138,0.091,0.026,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),02: 1am (1am-2am),5,2040,2040,13.1,13.1,23,23,1.758,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),05: 4am (4am-5am),15,4786,4786,24.3,24.3,18,18,2.479,0.000,0.000,0.000,0.250,0.250,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.250,0.500,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),06: 5am (5am-6am),196,2263,2299,12.3,12.5,19,19,2.505,0.000,0.119,0.309,0.250,0.155,0.083,0.024,0.012,0.012,0.012,0.000,0.000,0.000,0.000,0.012,0.012,0.000,0.000,0.036,0.583,0.238,0.071,0.048,0.000,0.000,0.012,0.000,0.000,0.012,0.000,0.071,0.525,0.321,0.083,0.000,0.000,0.000,0.000,0.226,0.619,0.107,0.036,0.000,0.012
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),07: 6am (6am-7am),178,2625,2676,16.7,17.0,17,17,2.810,0.014,0.087,0.307,0.217,0.188,0.087,0.000,0.043,0.014,0.000,0.000,0.014,0.000,0.000,0.000,0.029,0.000,0.014,0.058,0.625,0.188,0.072,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.029,0.145,0.638,0.130,0.058,0.000,0.029,0.000,0.000,0.203,0.566,0.145,0.072,0.000,0.014
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),08: 7am (7am-8am),54,1693,1818,9.0,9.1,20,19,3.400,0.000,0.118,0.529,0.118,0.176,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.765,0.176,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.353,0.412,0.000,0.059,0.000,0.000,0.000,0.235,0.412,0.118,0.059,0.000,0.176
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),09: 8am (8am-9am),43,1860,2183,8.3,9.5,16,15,3.465,0.000,0.359,0.071,0.214,0.143,0.000,0.071,0.071,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.071,0.358,0.357,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.500,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.643,0.143,0.000,0.071,0.143
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),10: 9am (9am-10am),84,2350,2283,9.3,9.1,16,16,3.072,0.077,0.154,0.154,0.347,0.154,0.000,0.038,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.115,0.115,0.424,0.231,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.462,0.269,0.000,0.038,0.000,0.000,0.000,0.115,0.501,0.154,0.192,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),11: 10am (10am-11am),119,2717,2845,16.3,16.3,17,16,3.376,0.000,0.146,0.268,0.171,0.122,0.098,0.098,0.000,0.000,0.024,0.000,0.000,0.024,0.000,0.000,0.049,0.000,0.049,0.073,0.586,0.098,0.122,0.024,0.000,0.000,0.000,0.024,0.000,0.000,0.024,0.195,0.537,0.195,0.049,0.000,0.024,0.000,0.000,0.146,0.390,0.220,0.146,0.049,0.049
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),12: 11am (11am-12noon),149,2215,2265,11.0,11.2,17,17,3.194,0.069,0.138,0.244,0.224,0.138,0.034,0.034,0.034,0.034,0.034,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.069,0.086,0.432,0.293,0.069,0.017,0.017,0.017,0.000,0.000,0.000,0.000,0.000,0.086,0.639,0.241,0.034,0.000,0.000,0.000,0.000,0.086,0.433,0.241,0.172,0.034,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),13: 12pm (12noon-1pm),146,1882,2048,7.7,9.3,16,16,4.035,0.020,0.220,0.240,0.220,0.160,0.080,0.020,0.000,0.000,0.020,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.100,0.120,0.560,0.160,0.040,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.200,0.480,0.280,0.040,0.000,0.000,0.000,0.000,0.080,0.280,0.160,0.300,0.020,0.160
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),14: 1pm (1pm-2pm),273,2247,2344,12.9,13.2,20,20,3.252,0.020,0.137,0.244,0.167,0.206,0.098,0.049,0.020,0.020,0.029,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.039,0.069,0.431,0.275,0.127,0.029,0.020,0.000,0.000,0.000,0.000,0.010,0.000,0.108,0.440,0.324,0.108,0.020,0.000,0.000,0.000,0.245,0.470,0.059,0.108,0.049,0.069
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),15: 2pm (2pm-3pm),186,2520,2544,14.1,14.0,18,18,2.841,0.000,0.145,0.329,0.118,0.132,0.132,0.053,0.013,0.026,0.000,0.013,0.000,0.013,0.000,0.000,0.026,0.000,0.039,0.066,0.462,0.263,0.118,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.013,0.158,0.487,0.276,0.053,0.026,0.000,0.000,0.000,0.211,0.474,0.184,0.066,0.026,0.039
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),16: 3pm (3pm-4pm),173,2530,2598,15.0,15.5,18,19,3.470,0.015,0.200,0.217,0.138,0.123,0.077,0.108,0.031,0.000,0.046,0.000,0.015,0.015,0.000,0.000,0.015,0.000,0.046,0.062,0.461,0.231,0.077,0.062,0.031,0.000,0.000,0.000,0.000,0.015,0.015,0.123,0.507,0.262,0.062,0.046,0.000,0.000,0.000,0.200,0.508,0.092,0.092,0.062,0.046
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),17: 4pm (4pm-5pm),152,2934,2925,20.5,20.2,18,18,2.683,0.068,0.136,0.168,0.169,0.102,0.136,0.102,0.034,0.000,0.017,0.000,0.000,0.000,0.017,0.000,0.051,0.000,0.119,0.068,0.423,0.169,0.119,0.000,0.034,0.000,0.000,0.017,0.000,0.000,0.051,0.237,0.356,0.305,0.051,0.034,0.017,0.000,0.000,0.305,0.423,0.136,0.085,0.017,0.034
