,Year,Month,Day,DOW,Day Part,Count
9645,2021.0,AUG,18.0,Wed,21:00,0.0
9646,2021.0,AUG,18.0,Wed,22:00,0.0
9647,2021.0,AUG,18.0,Wed,23:00,0.0
9648,2021.0,AUG,18.0,Wed,24:00,0.0
9649,2021.0,AUG,18.0,Wed,Total,1338.0
9650,2021.0,AUG,19.0,Thurs,1:00,0.0
9651,2021.0,AUG,19.0,Thurs,2:00,0.0
9652,2021.0,AUG,19.0,Thurs,3:00,0.0
9653,2021.0,AUG,19.0,Thurs,4:00,10.0
9654,2021.0,AUG,19.0,Thurs,5:00,77.0
9655,2021.0,AUG,19.0,Thurs,6:00,27.0
9656,2021.0,AUG,19.0,Thurs,7:00,42.0
9657,2021.0,AUG,19.0,Thurs,8:00,53.0
9658,2021.0,AUG,19.0,Thurs,9:00,97.0
9659,2021.0,AUG,19.0,Thurs,10:00,110.0
9660,2021.0,AUG,19.0,Thurs,11:00,96.0
9661,2021.0,AUG,19.0,Thurs,12:00,87.0
9662,2021.0,AUG,19.0,Thurs,13:00,102.0
9663,2021.0,AUG,19.0,Thurs,14:00,111.0
9664,2021.0,AUG,19.0,Thurs,15:00,112.0
9665,2021.0,AUG,19.0,Thurs,16:00,96.0
9666,2021.0,AUG,19.0,Thurs,17:00,91.0
9667,2021.0,AUG,19.0,Thurs,18:00,55.0
9668,2021.0,AUG,19.0,Thurs,19:00,62.0
9669,2021.0,AUG,19.0,Thurs,20:00,18.0
9670,2021.0,AUG,19.0,Thurs,21:00,1.0
9671,2021.0,AUG,19.0,Thurs,22:00,0.0
9672,2021.0,AUG,19.0,Thurs,23:00,0.0
9673,2021.0,AUG,19.0,Thurs,24:00,0.0
9674,2021.0,AUG,19.0,Thurs,Total,1247.0
9675,2021.0,AUG,20.0,Fri,1:00,0.0
9676,2021.0,AUG,20.0,Fri,2:00,0.0
9677,2021.0,AUG,20.0,Fri,3:00,0.0
9678,2021.0,AUG,20.0,Fri,4:00,1.0
9679,2021.0,AUG,20.0,Fri,5:00,49.0
9680,2021.0,AUG,20.0,Fri,6:00,28.0
9681,2021.0,AUG,20.0,Fri,7:00,26.0
9682,2021.0,AUG,20.0,Fri,8:00,21.0
9683,2021.0,AUG,20.0,Fri,9:00,45.0
9684,2021.0,AUG,20.0,Fri,10:00,83.0
9685,2021.0,AUG,20.0,Fri,11:00,80.0
9686,2021.0,AUG,20.0,Fri,12:00,103.0
9687,2021.0,AUG,20.0,Fri,13:00,108.0
9688,2021.0,AUG,20.0,Fri,14:00,122.0
9689,2021.0,AUG,20.0,Fri,15:00,85.0
9690,2021.0,AUG,20.0,Fri,16:00,80.0
9691,2021.0,AUG,20.0,Fri,17:00,92.0
9692,2021.0,AUG,20.0,Fri,18:00,80.0
9693,2021.0,AUG,20.0,Fri,19:00,87.0
9694,2021.0,AUG,20.0,Fri,20:00,23.0
9695,2021.0,AUG,20.0,Fri,21:00,4.0
9696,2021.0,AUG,20.0,Fri,22:00,8.0
9697,2021.0,AUG,20.0,Fri,23:00,2.0
9698,2021.0,AUG,20.0,Fri,24:00,0.0
9699,2021.0,AUG,20.0,Fri,Total,1127.0
9700,2021.0,AUG,21.0,Sat,1:00,0.0
9701,2021.0,AUG,21.0,Sat,2:00,0.0
9702,2021.0,AUG,21.0,Sat,3:00,0.0
9703,2021.0,AUG,21.0,Sat,4:00,1.0
9704,2021.0,AUG,21.0,Sat,5:00,73.0
9705,2021.0,AUG,21.0,Sat,6:00,45.0
9706,2021.0,AUG,21.0,Sat,7:00,54.0
9707,2021.0,AUG,21.0,Sat,8:00,49.0
9708,2021.0,AUG,21.0,Sat,9:00,84.0
9709,2021.0,AUG,21.0,Sat,10:00,92.0
9710,2021.0,AUG,21.0,Sat,11:00,96.0
9711,2021.0,AUG,21.0,Sat,12:00,100.0
9712,2021.0,AUG,21.0,Sat,13:00,111.0
9713,2021.0,AUG,21.0,Sat,14:00,104.0
9714,2021.0,AUG,21.0,Sat,15:00,109.0
9715,2021.0,AUG,21.0,Sat,16:00,98.0
9716,2021.0,AUG,21.0,Sat,17:00,88.0
9717,2021.0,AUG,21.0,Sat,18:00,64.0
9718,2021.0,AUG,21.0,Sat,19:00,87.0
9719,2021.0,AUG,21.0,Sat,20:00,13.0
9720,2021.0,AUG,21.0,Sat,21:00,1.0
9721,2021.0,AUG,21.0,Sat,22:00,1.0
9722,2021.0,AUG,21.0,Sat,23:00,1.0
9723,2021.0,AUG,21.0,Sat,24:00,0.0
9724,2021.0,AUG,21.0,Sat,Total,1271.0
9725,2021.0,AUG,22.0,Sun,1:00,0.0
9726,2021.0,AUG,22.0,Sun,2:00,0.0
9727,2021.0,AUG,22.0,Sun,3:00,0.0
9728,2021.0,AUG,22.0,Sun,4:00,9.0
9729,2021.0,AUG,22.0,Sun,5:00,40.0
9730,2021.0,AUG,22.0,Sun,6:00,31.0
9731,2021.0,AUG,22.0,Sun,7:00,35.0
9732,2021.0,AUG,22.0,Sun,8:00,22.0
9733,2021.0,AUG,22.0,Sun,9:00,39.0
9734,2021.0,AUG,22.0,Sun,10:00,80.0
9735,2021.0,AUG,22.0,Sun,11:00,98.0
9736,2021.0,AUG,22.0,Sun,12:00,85.0
9737,2021.0,AUG,22.0,Sun,13:00,84.0
9738,2021.0,AUG,22.0,Sun,14:00,102.0
9739,2021.0,AUG,22.0,Sun,15:00,79.0
9740,2021.0,AUG,22.0,Sun,16:00,75.0
9741,2021.0,AUG,22.0,Sun,17:00,45.0
9742,2021.0,AUG,22.0,Sun,18:00,41.0
9743,2021.0,AUG,22.0,Sun,19:00,52.0
9744,2021.0,AUG,22.0,Sun,20:00,11.0
9745,2021.0,AUG,22.0,Sun,21:00,0.0
9746,2021.0,AUG,22.0,Sun,22:00,1.0
9747,2021.0,AUG,22.0,Sun,23:00,0.0
9748,2021.0,AUG,22.0,Sun,24:00,0.0
9749,2021.0,AUG,22.0,Sun,Total,929.0
9750,2021.0,AUG,23.0,Mon,1:00,0.0
9751,2021.0,AUG,23.0,Mon,2:00,0.0
9752,2021.0,AUG,23.0,Mon,3:00,0.0
9753,2021.0,AUG,23.0,Mon,4:00,1.0
9754,2021.0,AUG,23.0,Mon,5:00,40.0
9755,2021.0,AUG,23.0,Mon,6:00,26.0
9756,2021.0,AUG,23.0,Mon,7:00,10.0
9757,2021.0,AUG,23.0,Mon,8:00,27.0
9758,2021.0,AUG,23.0,Mon,9:00,30.0
9759,2021.0,AUG,23.0,Mon,10:00,58.0
9760,2021.0,AUG,23.0,Mon,11:00,83.0
9761,2021.0,AUG,23.0,Mon,12:00,77.0
9762,2021.0,AUG,23.0,Mon,13:00,67.0
9763,2021.0,AUG,23.0,Mon,14:00,60.0
9764,2021.0,AUG,23.0,Mon,15:00,43.0
9765,2021.0,AUG,23.0,Mon,16:00,28.0
9766,2021.0,AUG,23.0,Mon,17:00,26.0
9767,2021.0,AUG,23.0,Mon,18:00,10.0
9768,2021.0,AUG,23.0,Mon,19:00,17.0
9769,2021.0,AUG,23.0,Mon,20:00,0.0
9770,2021.0,AUG,23.0,Mon,21:00,0.0
9771,2021.0,AUG,23.0,Mon,22:00,0.0
9772,2021.0,AUG,23.0,Mon,23:00,1.0
9773,2021.0,AUG,23.0,Mon,24:00,1.0
9774,2021.0,AUG,23.0,Mon,Total,605.0
9775,2021.0,AUG,24.0,Tues,1:00,0.0
9776,2021.0,AUG,24.0,Tues,2:00,0.0
9777,2021.0,AUG,24.0,Tues,3:00,0.0
9778,2021.0,AUG,24.0,Tues,4:00,7.0
9779,2021.0,AUG,24.0,Tues,5:00,39.0
9780,2021.0,AUG,24.0,Tues,6:00,37.0
9781,2021.0,AUG,24.0,Tues,7:00,15.0
9782,2021.0,AUG,24.0,Tues,8:00,31.0
9783,2021.0,AUG,24.0,Tues,9:00,39.0
9784,2021.0,AUG,24.0,Tues,10:00,81.0
9785,2021.0,AUG,24.0,Tues,11:00,93.0
9786,2021.0,AUG,24.0,Tues,12:00,102.0
9787,2021.0,AUG,24.0,Tues,13:00,112.0
9788,2021.0,AUG,24.0,Tues,14:00,98.0
9789,2021.0,AUG,24.0,Tues,15:00,109.0
9790,2021.0,AUG,24.0,Tues,16:00,112.0
9791,2021.0,AUG,24.0,Tues,17:00,89.0
9792,2021.0,AUG,24.0,Tues,18:00,84.0
9793,2021.0,AUG,24.0,Tues,19:00,101.0
9794,2021.0,AUG,24.0,Tues,20:00,13.0
9795,2021.0,AUG,24.0,Tues,21:00,7.0
9796,2021.0,AUG,24.0,Tues,22:00,13.0
9797,2021.0,AUG,24.0,Tues,23:00,4.0
9798,2021.0,AUG,24.0,Tues,24:00,0.0
9799,2021.0,AUG,24.0,Tues,Total,1186.0
9800,2021.0,AUG,25.0,Wed,1:00,0.0
9801,2021.0,AUG,25.0,Wed,2:00,0.0
9802,2021.0,AUG,25.0,Wed,3:00,0.0
9803,2021.0,AUG,25.0,Wed,4:00,4.0
9804,2021.0,AUG,25.0,Wed,5:00,101.0
9805,2021.0,AUG,25.0,Wed,6:00,40.0
9806,2021.0,AUG,25.0,Wed,7:00,75.0
9807,2021.0,AUG,25.0,Wed,8:00,91.0
9808,2021.0,AUG,25.0,Wed,9:00,109.0
9809,2021.0,AUG,25.0,Wed,10:00,113.0
9810,2021.0,AUG,25.0,Wed,11:00,101.0
9811,2021.0,AUG,25.0,Wed,12:00,89.0
9812,2021.0,AUG,25.0,Wed,13:00,98.0
9813,2021.0,AUG,25.0,Wed,14:00,114.0
9814,2021.0,AUG,25.0,Wed,15:00,110.0
9815,2021.0,AUG,25.0,Wed,16:00,88.0
9816,2021.0,AUG,25.0,Wed,17:00,77.0
9817,2021.0,AUG,25.0,Wed,18:00,83.0
9818,2021.0,AUG,25.0,Wed,19:00,101.0
9819,2021.0,AUG,25.0,Wed,20:00,14.0
9820,2021.0,AUG,25.0,Wed,21:00,9.0
9821,2021.0,AUG,25.0,Wed,22:00,17.0
9822,2021.0,AUG,25.0,Wed,23:00,1.0
9823,2021.0,AUG,25.0,Wed,24:00,1.0
9824,2021.0,AUG,25.0,Wed,Total,1436.0
9825,2021.0,AUG,26.0,Thurs,1:00,1.0
9826,2021.0,AUG,26.0,Thurs,2:00,0.0
9827,2021.0,AUG,26.0,Thurs,3:00,0.0
9828,2021.0,AUG,26.0,Thurs,4:00,3.0
9829,2021.0,AUG,26.0,Thurs,5:00,84.0
9830,2021.0,AUG,26.0,Thurs,6:00,45.0
9831,2021.0,AUG,26.0,Thurs,7:00,63.0
9832,2021.0,AUG,26.0,Thurs,8:00,92.0
9833,2021.0,AUG,26.0,Thurs,9:00,100.0
9834,2021.0,AUG,26.0,Thurs,10:00,97.0
9835,2021.0,AUG,26.0,Thurs,11:00,108.0
9836,2021.0,AUG,26.0,Thurs,12:00,86.0
9837,2021.0,AUG,26.0,Thurs,13:00,96.0
9838,2021.0,AUG,26.0,Thurs,14:00,111.0
9839,2021.0,AUG,26.0,Thurs,15:00,120.0
9840,2021.0,AUG,26.0,Thurs,16:00,85.0
9841,2021.0,AUG,26.0,Thurs,17:00,88.0
9842,2021.0,AUG,26.0,Thurs,18:00,74.0
9843,2021.0,AUG,26.0,Thurs,19:00,94.0
9844,2021.0,AUG,26.0,Thurs,20:00,9.0
9845,2021.0,AUG,26.0,Thurs,21:00,12.0
9846,2021.0,AUG,26.0,Thurs,22:00,11.0
9847,2021.0,AUG,26.0,Thurs,23:00,0.0
9848,2021.0,AUG,26.0,Thurs,24:00,0.0
9849,2021.0,AUG,26.0,Thurs,Total,1379.0
9850,2021.0,AUG,27.0,Fri,1:00,0.0
9851,2021.0,AUG,27.0,Fri,2:00,0.0
9852,2021.0,AUG,27.0,Fri,3:00,0.0
9853,2021.0,AUG,27.0,Fri,4:00,19.0
9854,2021.0,AUG,27.0,Fri,5:00,77.0
9855,2021.0,AUG,27.0,Fri,6:00,40.0
9856,2021.0,AUG,27.0,Fri,7:00,63.0
9857,2021.0,AUG,27.0,Fri,8:00,63.0
9858,2021.0,AUG,27.0,Fri,9:00,106.0
9859,2021.0,AUG,27.0,Fri,10:00,96.0
9860,2021.0,AUG,27.0,Fri,11:00,104.0
9861,2021.0,AUG,27.0,Fri,12:00,99.0
9862,2021.0,AUG,27.0,Fri,13:00,92.0
9863,2021.0,AUG,27.0,Fri,14:00,126.0
9864,2021.0,AUG,27.0,Fri,15:00,105.0
9865,2021.0,AUG,27.0,Fri,16:00,87.0
9866,2021.0,AUG,27.0,Fri,17:00,91.0
9867,2021.0,AUG,27.0,Fri,18:00,71.0
9868,2021.0,AUG,27.0,Fri,19:00,92.0
9869,2021.0,AUG,27.0,Fri,20:00,13.0
9870,2021.0,AUG,27.0,Fri,21:00,13.0
9871,2021.0,AUG,27.0,Fri,22:00,16.0
9872,2021.0,AUG,27.0,Fri,23:00,7.0
9873,2021.0,AUG,27.0,Fri,24:00,0.0
9874,2021.0,AUG,27.0,Fri,Total,1380.0
9875,2021.0,AUG,28.0,Sat,1:00,0.0
9876,2021.0,AUG,28.0,Sat,2:00,0.0
9877,2021.0,AUG,28.0,Sat,3:00,0.0
9878,2021.0,AUG,28.0,Sat,4:00,4.0
9879,2021.0,AUG,28.0,Sat,5:00,84.0
9880,2021.0,AUG,28.0,Sat,6:00,43.0
9881,2021.0,AUG,28.0,Sat,7:00,56.0
9882,2021.0,AUG,28.0,Sat,8:00,43.0
9883,2021.0,AUG,28.0,Sat,9:00,66.0
9884,2021.0,AUG,28.0,Sat,10:00,97.0
9885,2021.0,AUG,28.0,Sat,11:00,109.0
9886,2021.0,AUG,28.0,Sat,12:00,97.0
9887,2021.0,AUG,28.0,Sat,13:00,96.0
9888,2021.0,AUG,28.0,Sat,14:00,114.0
9889,2021.0,AUG,28.0,Sat,15:00,106.0
9890,2021.0,AUG,28.0,Sat,16:00,97.0
9891,2021.0,AUG,28.0,Sat,17:00,82.0
9892,2021.0,AUG,28.0,Sat,18:00,64.0
9893,2021.0,AUG,28.0,Sat,19:00,93.0
9894,2021.0,AUG,28.0,Sat,20:00,15.0
9895,2021.0,AUG,28.0,Sat,21:00,5.0
9896,2021.0,AUG,28.0,Sat,22:00,1.0
9897,2021.0,AUG,28.0,Sat,23:00,3.0
9898,2021.0,AUG,28.0,Sat,24:00,0.0
9899,2021.0,AUG,28.0,Sat,Total,1275.0
9900,2021.0,AUG,29.0,Sun,1:00,0.0
9901,2021.0,AUG,29.0,Sun,2:00,0.0
9902,2021.0,AUG,29.0,Sun,3:00,0.0
9903,2021.0,AUG,29.0,Sun,4:00,1.0
9904,2021.0,AUG,29.0,Sun,5:00,62.0
9905,2021.0,AUG,29.0,Sun,6:00,40.0
9906,2021.0,AUG,29.0,Sun,7:00,31.0
9907,2021.0,AUG,29.0,Sun,8:00,42.0
9908,2021.0,AUG,29.0,Sun,9:00,59.0
9909,2021.0,AUG,29.0,Sun,10:00,78.0
9910,2021.0,AUG,29.0,Sun,11:00,109.0
9911,2021.0,AUG,29.0,Sun,12:00,86.0
9912,2021.0,AUG,29.0,Sun,13:00,73.0
9913,2021.0,AUG,29.0,Sun,14:00,74.0
9914,2021.0,AUG,29.0,Sun,15:00,80.0
9915,2021.0,AUG,29.0,Sun,16:00,62.0
9916,2021.0,AUG,29.0,Sun,17:00,52.0
9917,2021.0,AUG,29.0,Sun,18:00,67.0
9918,2021.0,AUG,29.0,Sun,19:00,75.0
9919,2021.0,AUG,29.0,Sun,20:00,12.0
9920,2021.0,AUG,29.0,Sun,21:00,3.0
9921,2021.0,AUG,29.0,Sun,22:00,3.0
9922,2021.0,AUG,29.0,Sun,23:00,0.0
9923,2021.0,AUG,29.0,Sun,24:00,1.0
9924,2021.0,AUG,29.0,Sun,Total,1010.0
9925,2021.0,AUG,30.0,Mon,1:00,0.0
9926,2021.0,AUG,30.0,Mon,2:00,1.0
9927,2021.0,AUG,30.0,Mon,3:00,1.0
9928,2021.0,AUG,30.0,Mon,4:00,4.0
9929,2021.0,AUG,30.0,Mon,5:00,46.0
9930,2021.0,AUG,30.0,Mon,6:00,50.0
9931,2021.0,AUG,30.0,Mon,7:00,28.0
9932,2021.0,AUG,30.0,Mon,8:00,34.0
9933,2021.0,AUG,30.0,Mon,9:00,41.0
9934,2021.0,AUG,30.0,Mon,10:00,70.0
9935,2021.0,AUG,30.0,Mon,11:00,93.0
9936,2021.0,AUG,30.0,Mon,12:00,75.0
9937,2021.0,AUG,30.0,Mon,13:00,66.0
9938,2021.0,AUG,30.0,Mon,14:00,78.0
9939,2021.0,AUG,30.0,Mon,15:00,67.0
9940,2021.0,AUG,30.0,Mon,16:00,61.0
9941,2021.0,AUG,30.0,Mon,17:00,49.0
9942,2021.0,AUG,30.0,Mon,18:00,44.0
9943,2021.0,AUG,30.0,Mon,19:00,62.0
9944,2021.0,AUG,30.0,Mon,20:00,18.0
9945,2021.0,AUG,30.0,Mon,21:00,4.0
9946,2021.0,AUG,30.0,Mon,22:00,0.0
9947,2021.0,AUG,30.0,Mon,23:00,0.0
9948,2021.0,AUG,30.0,Mon,24:00,0.0
9949,2021.0,AUG,30.0,Mon,Total,892.0
9950,2021.0,AUG,31.0,Tues,1:00,0.0
9951,2021.0,AUG,31.0,Tues,2:00,0.0
9952,2021.0,AUG,31.0,Tues,3:00,0.0
9953,2021.0,AUG,31.0,Tues,4:00,7.0
9954,2021.0,AUG,31.0,Tues,5:00,57.0
9955,2021.0,AUG,31.0,Tues,6:00,70.0
9956,2021.0,AUG,31.0,Tues,7:00,56.0
9957,2021.0,AUG,31.0,Tues,8:00,58.0
9958,2021.0,AUG,31.0,Tues,9:00,101.0
9959,2021.0,AUG,31.0,Tues,10:00,113.0
9960,2021.0,AUG,31.0,Tues,11:00,95.0
9961,2021.0,AUG,31.0,Tues,12:00,95.0
9962,2021.0,AUG,31.0,Tues,13:00,108.0
9963,2021.0,AUG,31.0,Tues,14:00,124.0
9964,2021.0,AUG,31.0,Tues,15:00,112.0
9965,2021.0,AUG,31.0,Tues,16:00,109.0
9966,2021.0,AUG,31.0,Tues,17:00,98.0
9967,2021.0,AUG,31.0,Tues,18:00,79.0
9968,2021.0,AUG,31.0,Tues,19:00,104.0
9969,2021.0,AUG,31.0,Tues,20:00,14.0
9970,2021.0,AUG,31.0,Tues,21:00,12.0
9971,2021.0,AUG,31.0,Tues,22:00,15.0
9972,2021.0,AUG,31.0,Tues,23:00,3.0
9973,2021.0,AUG,31.0,Tues,24:00,0.0
9974,2021.0,AUG,31.0,Tues,Total,1430.0
9975,2021.0,Sept,1.0,Wed,1:00,0.0
9976,2021.0,Sept,1.0,Wed,2:00,0.0
9977,2021.0,Sept,1.0,Wed,3:00,0.0
9978,2021.0,Sept,1.0,Wed,4:00,1.0
9979,2021.0,Sept,1.0,Wed,5:00,75.0
9980,2021.0,Sept,1.0,Wed,6:00,58.0
9981,2021.0,Sept,1.0,Wed,7:00,29.0
9982,2021.0,Sept,1.0,Wed,8:00,50.0
9983,2021.0,Sept,1.0,Wed,9:00,95.0
9984,2021.0,Sept,1.0,Wed,10:00,104.0
9985,2021.0,Sept,1.0,Wed,11:00,116.0
9986,2021.0,Sept,1.0,Wed,12:00,99.0
9987,2021.0,Sept,1.0,Wed,13:00,106.0
9988,2021.0,Sept,1.0,Wed,14:00,79.0
9989,2021.0,Sept,1.0,Wed,15:00,97.0
9990,2021.0,Sept,1.0,Wed,16:00,100.0
9991,2021.0,Sept,1.0,Wed,17:00,89.0
9992,2021.0,Sept,1.0,Wed,18:00,78.0
9993,2021.0,Sept,1.0,Wed,19:00,63.0
9994,2021.0,Sept,1.0,Wed,20:00,5.0
9995,2021.0,Sept,1.0,Wed,21:00,1.0
9996,2021.0,Sept,1.0,Wed,22:00,1.0
9997,2021.0,Sept,1.0,Wed,23:00,2.0
9998,2021.0,Sept,1.0,Wed,24:00,0.0
9999,2021.0,Sept,1.0,Wed,Total,1248.0
10000,2021.0,Sept,2.0,Thurs,1:00,0.0
10001,2021.0,Sept,2.0,Thurs,2:00,0.0
10002,2021.0,Sept,2.0,Thurs,3:00,0.0
10003,2021.0,Sept,2.0,Thurs,4:00,0.0
10004,2021.0,Sept,2.0,Thurs,5:00,22.0
10005,2021.0,Sept,2.0,Thurs,6:00,13.0
10006,2021.0,Sept,2.0,Thurs,7:00,2.0
10007,2021.0,Sept,2.0,Thurs,8:00,16.0
10008,2021.0,Sept,2.0,Thurs,9:00,13.0
10009,2021.0,Sept,2.0,Thurs,10:00,21.0
10010,2021.0,Sept,2.0,Thurs,11:00,22.0
10011,2021.0,Sept,2.0,Thurs,12:00,23.0
10012,2021.0,Sept,2.0,Thurs,13:00,38.0
10013,2021.0,Sept,2.0,Thurs,14:00,46.0
10014,2021.0,Sept,2.0,Thurs,15:00,48.0
10015,2021.0,Sept,2.0,Thurs,16:00,57.0
10016,2021.0,Sept,2.0,Thurs,17:00,55.0
10017,2021.0,Sept,2.0,Thurs,18:00,64.0
10018,2021.0,Sept,2.0,Thurs,19:00,49.0
10019,2021.0,Sept,2.0,Thurs,20:00,6.0
10020,2021.0,Sept,2.0,Thurs,21:00,4.0
10021,2021.0,Sept,2.0,Thurs,22:00,0.0
10022,2021.0,Sept,2.0,Thurs,23:00,0.0
10023,2021.0,Sept,2.0,Thurs,24:00,0.0
10024,2021.0,Sept,2.0,Thurs,Total,499.0
10025,2021.0,Sept,3.0,Fri,1:00,1.0
10026,2021.0,Sept,3.0,Fri,2:00,0.0
10027,2021.0,Sept,3.0,Fri,3:00,0.0
10028,2021.0,Sept,3.0,Fri,4:00,0.0
10029,2021.0,Sept,3.0,Fri,5:00,74.0
10030,2021.0,Sept,3.0,Fri,6:00,55.0
10031,2021.0,Sept,3.0,Fri,7:00,20.0
10032,2021.0,Sept,3.0,Fri,8:00,65.0
10033,2021.0,Sept,3.0,Fri,9:00,83.0
10034,2021.0,Sept,3.0,Fri,10:00,92.0
10035,2021.0,Sept,3.0,Fri,11:00,110.0
10036,2021.0,Sept,3.0,Fri,12:00,90.0
10037,2021.0,Sept,3.0,Fri,13:00,113.0
10038,2021.0,Sept,3.0,Fri,14:00,128.0
10039,2021.0,Sept,3.0,Fri,15:00,78.0
10040,2021.0,Sept,3.0,Fri,16:00,88.0
10041,2021.0,Sept,3.0,Fri,17:00,84.0
10042,2021.0,Sept,3.0,Fri,18:00,84.0
10043,2021.0,Sept,3.0,Fri,19:00,50.0
10044,2021.0,Sept,3.0,Fri,20:00,3.0
10045,2021.0,Sept,3.0,Fri,21:00,1.0
10046,2021.0,Sept,3.0,Fri,22:00,4.0
10047,2021.0,Sept,3.0,Fri,23:00,1.0
10048,2021.0,Sept,3.0,Fri,24:00,0.0
10049,2021.0,Sept,3.0,Fri,Total,1224.0
10050,2021.0,Sept,4.0,Sat,1:00,0.0
10051,2021.0,Sept,4.0,Sat,2:00,0.0
10052,2021.0,Sept,4.0,Sat,3:00,1.0
10053,2021.0,Sept,4.0,Sat,4:00,2.0
10054,2021.0,Sept,4.0,Sat,5:00,69.0
10055,2021.0,Sept,4.0,Sat,6:00,62.0
10056,2021.0,Sept,4.0,Sat,7:00,30.0
10057,2021.0,Sept,4.0,Sat,8:00,58.0
10058,2021.0,Sept,4.0,Sat,9:00,96.0
10059,2021.0,Sept,4.0,Sat,10:00,105.0
10060,2021.0,Sept,4.0,Sat,11:00,81.0
10061,2021.0,Sept,4.0,Sat,12:00,94.0
10062,2021.0,Sept,4.0,Sat,13:00,98.0
10063,2021.0,Sept,4.0,Sat,14:00,127.0
10064,2021.0,Sept,4.0,Sat,15:00,100.0
10065,2021.0,Sept,4.0,Sat,16:00,87.0
10066,2021.0,Sept,4.0,Sat,17:00,97.0
10067,2021.0,Sept,4.0,Sat,18:00,79.0
10068,2021.0,Sept,4.0,Sat,19:00,64.0
10069,2021.0,Sept,4.0,Sat,20:00,3.0
10070,2021.0,Sept,4.0,Sat,21:00,21.0
10071,2021.0,Sept,4.0,Sat,22:00,23.0
10072,2021.0,Sept,4.0,Sat,23:00,4.0
10073,2021.0,Sept,4.0,Sat,24:00,5.0
10074,2021.0,Sept,4.0,Sat,Total,1306.0
10075,2021.0,Sept,5.0,Sun,1:00,2.0
10076,2021.0,Sept,5.0,Sun,2:00,0.0
10077,2021.0,Sept,5.0,Sun,3:00,0.0
10078,2021.0,Sept,5.0,Sun,4:00,0.0
10079,2021.0,Sept,5.0,Sun,5:00,76.0
10080,2021.0,Sept,5.0,Sun,6:00,53.0
10081,2021.0,Sept,5.0,Sun,7:00,42.0
10082,2021.0,Sept,5.0,Sun,8:00,81.0
10083,2021.0,Sept,5.0,Sun,9:00,100.0
10084,2021.0,Sept,5.0,Sun,10:00,95.0
10085,2021.0,Sept,5.0,Sun,11:00,110.0
10086,2021.0,Sept,5.0,Sun,12:00,88.0
10087,2021.0,Sept,5.0,Sun,13:00,99.0
10088,2021.0,Sept,5.0,Sun,14:00,105.0
10089,2021.0,Sept,5.0,Sun,15:00,106.0
10090,2021.0,Sept,5.0,Sun,16:00,71.0
10091,2021.0,Sept,5.0,Sun,17:00,70.0
10092,2021.0,Sept,5.0,Sun,18:00,64.0
10093,2021.0,Sept,5.0,Sun,19:00,46.0
10094,2021.0,Sept,5.0,Sun,20:00,2.0
10095,2021.0,Sept,5.0,Sun,21:00,4.0
10096,2021.0,Sept,5.0,Sun,22:00,4.0
10097,2021.0,Sept,5.0,Sun,23:00,1.0
10098,2021.0,Sept,5.0,Sun,24:00,0.0
10099,2021.0,Sept,5.0,Sun,Total,1219.0
10100,2021.0,Sept,6.0,Mon,1:00,0.0
10101,2021.0,Sept,6.0,Mon,2:00,0.0
10102,2021.0,Sept,6.0,Mon,3:00,0.0
10103,2021.0,Sept,6.0,Mon,4:00,0.0
10104,2021.0,Sept,6.0,Mon,5:00,26.0
10105,2021.0,Sept,6.0,Mon,6:00,42.0
10106,2021.0,Sept,6.0,Mon,7:00,18.0
10107,2021.0,Sept,6.0,Mon,8:00,34.0
10108,2021.0,Sept,6.0,Mon,9:00,49.0
10109,2021.0,Sept,6.0,Mon,10:00,79.0
10110,2021.0,Sept,6.0,Mon,11:00,85.0
10111,2021.0,Sept,6.0,Mon,12:00,83.0
10112,2021.0,Sept,6.0,Mon,13:00,76.0
10113,2021.0,Sept,6.0,Mon,14:00,77.0
10114,2021.0,Sept,6.0,Mon,15:00,100.0
10115,2021.0,Sept,6.0,Mon,16:00,82.0
10116,2021.0,Sept,6.0,Mon,17:00,79.0
10117,2021.0,Sept,6.0,Mon,18:00,84.0
10118,2021.0,Sept,6.0,Mon,19:00,50.0
10119,2021.0,Sept,6.0,Mon,20:00,5.0
10120,2021.0,Sept,6.0,Mon,21:00,2.0
10121,2021.0,Sept,6.0,Mon,22:00,3.0
10122,2021.0,Sept,6.0,Mon,23:00,4.0
10123,2021.0,Sept,6.0,Mon,24:00,2.0
10124,2021.0,Sept,6.0,Mon,Total,980.0
10125,2021.0,Sept,7.0,Tues,1:00,1.0
10126,2021.0,Sept,7.0,Tues,2:00,0.0
10127,2021.0,Sept,7.0,Tues,3:00,0.0
10128,2021.0,Sept,7.0,Tues,4:00,0.0
10129,2021.0,Sept,7.0,Tues,5:00,61.0
10130,2021.0,Sept,7.0,Tues,6:00,71.0
10131,2021.0,Sept,7.0,Tues,7:00,39.0
10132,2021.0,Sept,7.0,Tues,8:00,109.0
10133,2021.0,Sept,7.0,Tues,9:00,120.0
10134,2021.0,Sept,7.0,Tues,10:00,114.0
10135,2021.0,Sept,7.0,Tues,11:00,99.0
10136,2021.0,Sept,7.0,Tues,12:00,81.0
10137,2021.0,Sept,7.0,Tues,13:00,120.0
10138,2021.0,Sept,7.0,Tues,14:00,104.0
10139,2021.0,Sept,7.0,Tues,15:00,123.0
10140,2021.0,Sept,7.0,Tues,16:00,80.0
