Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),360,2557,3231,16.2,17.8,19,18,3.861,0.000,0.222,0.178,0.289,0.089,0.000,0.067,0.000,0.022,0.022,0.022,0.022,0.000,0.000,0.000,0.067,0.000,0.000,0.222,0.380,0.244,0.022,0.022,0.000,0.044,0.000,0.044,0.000,0.000,0.022,0.067,0.666,0.178,0.067,0.022,0.000,0.000,0.000,0.267,0.289,0.244,0.022,0.111,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),312,2158,2048,10.9,10.3,17,18,3.349,0.051,0.205,0.179,0.257,0.179,0.077,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.026,0.205,0.409,0.231,0.103,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.103,0.615,0.256,0.026,0.000,0.000,0.000,0.000,0.205,0.334,0.154,0.205,0.051,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),160,1717,1629,7.4,7.0,16,16,3.832,0.000,0.350,0.350,0.100,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.450,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.300,0.000,0.000,0.000,0.000,0.000,0.100,0.300,0.100,0.350,0.050,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),224,2784,2593,17.9,15.6,17,16,3.828,0.000,0.179,0.285,0.214,0.179,0.071,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.321,0.250,0.357,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.107,0.750,0.107,0.000,0.036,0.000,0.000,0.000,0.214,0.250,0.286,0.036,0.107,0.107
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),264,2354,2563,12.1,12.9,18,18,4.655,0.000,0.152,0.121,0.303,0.152,0.121,0.000,0.030,0.091,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.152,0.333,0.303,0.182,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.091,0.636,0.182,0.091,0.000,0.000,0.000,0.000,0.272,0.273,0.182,0.061,0.091,0.121
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),224,1981,2032,9.1,9.2,17,17,2.709,0.000,0.107,0.429,0.143,0.214,0.071,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.608,0.214,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.714,0.143,0.000,0.036,0.000,0.000,0.000,0.250,0.536,0.107,0.000,0.107,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),24,2871,2871,21.0,21.0,26,26,2.296,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),24,2690,2690,17.3,17.3,23,23,2.184,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),8,2306,2306,13.7,13.7,21,21,2.813,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),00: All Day (12am-12am),3041,2541,2641,13.9,14.1,18,18,3.394,0.023,0.135,0.248,0.158,0.138,0.076,0.072,0.020,0.053,0.010,0.020,0.023,0.007,0.000,0.010,0.007,0.003,0.007,0.145,0.429,0.243,0.076,0.026,0.010,0.039,0.010,0.003,0.003,0.003,0.003,0.092,0.621,0.204,0.076,0.007,0.000,0.000,0.000,0.253,0.365,0.181,0.082,0.030,0.089
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),04: 3am (3am-4am),70,2113,2113,13.1,13.1,23,23,2.151,0.000,0.000,0.286,0.428,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.143,0.286,0.428,0.000,0.000,0.000,0.000,0.714,0.143,0.143,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),05: 4am (4am-5am),90,2082,2082,11.6,11.6,20,20,2.617,0.000,0.000,0.445,0.333,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.111,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.333,0.111,0.000,0.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),06: 5am (5am-6am),30,3342,3939,35.4,39.1,35,34,3.456,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.334,0.333,0.000,0.000,0.000,0.333
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),07: 6am (6am-7am),30,3384,3384,30.4,30.4,31,31,1.567,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),08: 7am (7am-8am),90,2127,2127,9.0,9.0,16,16,2.423,0.000,0.222,0.334,0.000,0.222,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.556,0.333,0.000,0.000,0.000,0.000,0.000,0.222,0.667,0.000,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),09: 8am (8am-9am),90,4371,4371,37.7,37.7,27,27,2.219,0.000,0.000,0.111,0.000,0.223,0.000,0.111,0.000,0.222,0.111,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.222,0.111,0.000,0.000,0.445,0.000,0.111,0.000,0.000,0.000,0.000,0.445,0.000,0.444,0.111,0.000,0.000,0.000,0.556,0.222,0.111,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),10: 9am (9am-10am),260,2796,2796,14.2,14.2,18,18,2.445,0.000,0.232,0.192,0.115,0.077,0.077,0.038,0.077,0.154,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.423,0.115,0.231,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.192,0.462,0.269,0.077,0.000,0.000,0.000,0.000,0.462,0.385,0.077,0.038,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),11: 10am (10am-11am),410,2161,2425,10.9,11.2,17,16,2.874,0.000,0.122,0.343,0.195,0.073,0.073,0.073,0.024,0.049,0.024,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.514,0.268,0.024,0.000,0.000,0.024,0.024,0.000,0.000,0.000,0.000,0.171,0.635,0.146,0.024,0.024,0.000,0.000,0.000,0.293,0.488,0.073,0.024,0.024,0.098
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),12: 11am (11am-12noon),410,2538,2468,13.1,12.5,17,17,3.594,0.098,0.122,0.218,0.122,0.171,0.098,0.098,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.024,0.000,0.000,0.024,0.195,0.440,0.244,0.024,0.000,0.000,0.049,0.024,0.000,0.000,0.000,0.000,0.073,0.659,0.244,0.024,0.000,0.000,0.000,0.000,0.220,0.244,0.340,0.049,0.049,0.098
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),13: 12pm (12noon-1pm),140,2647,2767,11.1,11.6,15,15,3.912,0.000,0.214,0.143,0.000,0.143,0.143,0.286,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.357,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.643,0.214,0.000,0.000,0.000,0.000,0.000,0.216,0.214,0.214,0.071,0.071,0.214
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),14: 1pm (1pm-2pm),300,2464,2543,12.6,12.5,17,17,3.209,0.000,0.100,0.235,0.233,0.133,0.033,0.133,0.033,0.067,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.468,0.233,0.100,0.000,0.033,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.834,0.133,0.033,0.000,0.000,0.000,0.000,0.300,0.267,0.133,0.167,0.000,0.133
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),15: 2pm (2pm-3pm),200,2268,3228,14.6,18.8,18,18,5.719,0.000,0.200,0.350,0.100,0.050,0.050,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.000,0.050,0.000,0.000,0.200,0.400,0.150,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.750,0.200,0.050,0.000,0.000,0.000,0.000,0.150,0.150,0.400,0.100,0.000,0.200
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),16: 3pm (3pm-4pm),310,2850,2928,15.9,16.4,17,18,4.773,0.032,0.161,0.227,0.129,0.129,0.065,0.032,0.032,0.065,0.032,0.032,0.000,0.000,0.000,0.032,0.032,0.032,0.000,0.258,0.194,0.290,0.097,0.065,0.000,0.000,0.000,0.000,0.032,0.032,0.000,0.065,0.676,0.194,0.065,0.000,0.000,0.000,0.000,0.161,0.258,0.258,0.129,0.129,0.065
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),17: 4pm (4pm-5pm),300,2414,2373,10.6,10.3,15,16,3.694,0.000,0.133,0.334,0.133,0.167,0.100,0.067,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.133,0.534,0.300,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.100,0.767,0.133,0.000,0.000,0.000,0.000,0.000,0.167,0.334,0.233,0.133,0.000,0.133
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),18: 5pm (5pm-6pm),80,2509,2509,16.3,16.3,21,21,2.638,0.125,0.000,0.250,0.250,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.125,0.000,0.375,0.250,0.125,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.375,0.125,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.125,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),19: 6pm (6pm-7pm),90,1989,1989,6.6,6.6,13,13,2.783,0.000,0.222,0.111,0.445,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.778,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.667,0.111,0.000,0.000,0.000,0.000,0.000,0.111,0.667,0.111,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),20: 7pm (7pm-8pm),130,2343,2254,13.3,12.7,20,20,2.690,0.000,0.154,0.154,0.231,0.307,0.077,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.461,0.231,0.154,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.384,0.385,0.077,0.000,0.000,0.000,0.000,0.077,0.692,0.077,0.077,0.077,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),21: 8pm (8pm-9pm),10,6737,6737,33.5,33.5,18,18,2.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),00: All Day (12am-12am),3291,2371,2401,12.3,12.4,17,17,3.038,0.025,0.141,0.257,0.217,0.135,0.083,0.048,0.029,0.020,0.012,0.008,0.005,0.003,0.003,0.003,0.011,0.002,0.055,0.072,0.548,0.201,0.067,0.014,0.010,0.012,0.005,0.001,0.002,0.001,0.010,0.172,0.531,0.239,0.047,0.007,0.003,0.000,0.001,0.218,0.448,0.135,0.104,0.038,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),05: 4am (4am-5am),5,1031,1031,4.3,4.3,18,18,1.973,0.250,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.750,0.000,0.000,0.000,0.000,0.000,0.250,0.750,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),06: 5am (5am-6am),300,2010,2058,10.3,10.8,18,18,2.647,0.025,0.160,0.323,0.211,0.135,0.063,0.046,0.021,0.008,0.000,0.000,0.000,0.000,0.004,0.004,0.000,0.004,0.021,0.076,0.592,0.190,0.084,0.021,0.004,0.000,0.000,0.000,0.000,0.000,0.008,0.135,0.541,0.257,0.051,0.008,0.008,0.000,0.000,0.219,0.563,0.122,0.063,0.008,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),07: 6am (6am-7am),75,1833,1933,7.9,8.4,17,17,2.963,0.000,0.254,0.220,0.339,0.119,0.034,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.034,0.068,0.711,0.119,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.186,0.509,0.271,0.034,0.000,0.000,0.000,0.000,0.186,0.508,0.136,0.085,0.034,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),08: 7am (7am-8am),84,1874,1942,7.8,8.3,15,16,3.163,0.045,0.197,0.258,0.258,0.091,0.091,0.000,0.045,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.061,0.106,0.621,0.152,0.030,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.152,0.606,0.212,0.030,0.000,0.000,0.000,0.000,0.167,0.470,0.106,0.167,0.045,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),09: 8am (8am-9am),103,2356,2325,14.0,13.2,17,18,3.505,0.025,0.247,0.235,0.210,0.074,0.074,0.086,0.000,0.000,0.000,0.012,0.000,0.000,0.012,0.000,0.025,0.000,0.074,0.086,0.519,0.235,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.185,0.493,0.272,0.025,0.025,0.000,0.000,0.000,0.198,0.333,0.136,0.173,0.049,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),10: 9am (9am-10am),143,2271,2317,11.6,11.6,17,17,3.370,0.053,0.124,0.255,0.230,0.124,0.062,0.027,0.044,0.027,0.027,0.018,0.000,0.000,0.000,0.009,0.000,0.009,0.053,0.115,0.487,0.230,0.044,0.009,0.009,0.035,0.000,0.000,0.000,0.000,0.009,0.195,0.460,0.292,0.035,0.018,0.000,0.000,0.000,0.195,0.283,0.212,0.177,0.071,0.062
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),11: 10am (10am-11am),234,2014,2040,9.2,9.1,16,16,3.946,0.000,0.205,0.320,0.189,0.157,0.081,0.011,0.005,0.011,0.000,0.005,0.011,0.000,0.000,0.000,0.005,0.000,0.054,0.076,0.693,0.130,0.027,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.005,0.195,0.529,0.249,0.022,0.005,0.000,0.000,0.000,0.108,0.259,0.211,0.162,0.092,0.168
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),12: 11am (11am-12noon),218,2382,2491,10.8,11.5,16,16,3.831,0.023,0.105,0.249,0.221,0.122,0.140,0.023,0.029,0.041,0.023,0.006,0.012,0.000,0.000,0.000,0.006,0.000,0.064,0.093,0.476,0.267,0.041,0.029,0.012,0.012,0.000,0.000,0.000,0.000,0.006,0.174,0.582,0.209,0.029,0.006,0.000,0.000,0.000,0.116,0.321,0.203,0.157,0.087,0.116
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),13: 12pm (12noon-1pm),252,2292,2238,9.1,8.9,14,15,3.387,0.025,0.106,0.292,0.236,0.161,0.060,0.045,0.030,0.025,0.010,0.000,0.000,0.005,0.005,0.000,0.000,0.000,0.060,0.085,0.639,0.171,0.030,0.000,0.000,0.005,0.010,0.000,0.000,0.000,0.000,0.216,0.598,0.171,0.015,0.000,0.000,0.000,0.000,0.171,0.377,0.151,0.136,0.075,0.090
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),14: 1pm (1pm-2pm),229,2347,2377,11.0,11.1,16,16,3.160,0.050,0.177,0.214,0.177,0.138,0.088,0.066,0.028,0.017,0.011,0.006,0.000,0.000,0.006,0.011,0.011,0.017,0.088,0.072,0.528,0.199,0.061,0.000,0.006,0.006,0.006,0.000,0.011,0.000,0.006,0.221,0.546,0.210,0.017,0.006,0.000,0.000,0.000,0.188,0.453,0.127,0.105,0.028,0.099
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),15: 2pm (2pm-3pm),276,2537,2548,14.5,14.4,17,17,2.970,0.023,0.124,0.265,0.206,0.138,0.115,0.046,0.023,0.005,0.009,0.000,0.000,0.005,0.000,0.009,0.032,0.000,0.050,0.073,0.559,0.193,0.064,0.005,0.000,0.009,0.005,0.005,0.009,0.005,0.023,0.138,0.554,0.248,0.046,0.005,0.009,0.000,0.000,0.257,0.417,0.101,0.142,0.028,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),16: 3pm (3pm-4pm),311,2555,2596,14.7,14.7,17,17,2.954,0.037,0.134,0.252,0.244,0.118,0.053,0.053,0.024,0.024,0.000,0.008,0.012,0.004,0.000,0.004,0.033,0.000,0.077,0.065,0.526,0.203,0.069,0.008,0.012,0.004,0.000,0.004,0.004,0.000,0.028,0.191,0.537,0.211,0.041,0.008,0.008,0.000,0.004,0.248,0.496,0.130,0.073,0.033,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),17: 4pm (4pm-5pm),285,2455,2531,13.0,13.7,17,17,2.597,0.018,0.111,0.261,0.236,0.129,0.080,0.053,0.027,0.018,0.018,0.009,0.018,0.004,0.009,0.000,0.009,0.000,0.040,0.044,0.565,0.213,0.058,0.013,0.027,0.009,0.018,0.000,0.004,0.000,0.009,0.138,0.578,0.227,0.049,0.004,0.004,0.000,0.000,0.267,0.520,0.133,0.062,0.009,0.009
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),18: 5pm (5pm-6pm),222,2601,2608,14.7,14.5,17,17,2.759,0.017,0.166,0.211,0.189,0.154,0.074,0.074,0.029,0.011,0.023,0.023,0.000,0.006,0.000,0.000,0.023,0.000,0.046,0.063,0.537,0.200,0.086,0.000,0.011,0.029,0.006,0.000,0.000,0.011,0.011,0.183,0.474,0.257,0.074,0.000,0.006,0.000,0.006,0.183,0.589,0.097,0.086,0.011,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),19: 6pm (6pm-7pm),151,2518,2620,14.2,14.5,19,18,3.046,0.042,0.109,0.230,0.176,0.126,0.092,0.067,0.059,0.042,0.008,0.017,0.008,0.008,0.008,0.008,0.000,0.000,0.059,0.076,0.437,0.235,0.076,0.042,0.042,0.017,0.000,0.008,0.000,0.000,0.008,0.134,0.539,0.235,0.067,0.017,0.000,0.000,0.008,0.252,0.496,0.109,0.059,0.042,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),20: 7pm (7pm-8pm),138,2739,2740,15.6,15.5,18,18,2.460,0.018,0.119,0.138,0.212,0.174,0.110,0.055,0.055,0.055,0.037,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.101,0.046,0.358,0.229,0.165,0.037,0.009,0.037,0.009,0.000,0.000,0.000,0.009,0.239,0.403,0.257,0.083,0.009,0.009,0.000,0.000,0.349,0.468,0.110,0.055,0.009,0.009
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),21: 8pm (8pm-9pm),230,2591,2615,14.0,14.4,18,18,2.281,0.005,0.071,0.240,0.236,0.148,0.115,0.066,0.033,0.033,0.027,0.016,0.005,0.005,0.000,0.000,0.000,0.000,0.016,0.038,0.518,0.220,0.104,0.044,0.011,0.038,0.011,0.000,0.000,0.000,0.000,0.126,0.484,0.286,0.099,0.005,0.000,0.000,0.000,0.335,0.545,0.082,0.027,0.011,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),22: 9pm (9pm-10pm),23,2498,2776,13.6,15.7,19,19,3.580,0.000,0.111,0.222,0.111,0.167,0.000,0.167,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.333,0.278,0.111,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.445,0.222,0.222,0.000,0.000,0.000,0.000,0.111,0.334,0.111,0.333,0.000,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),23: 10pm (10pm-11pm),13,1674,1956,10.0,10.6,21,20,2.453,0.000,0.200,0.400,0.200,0.000,0.100,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.500,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.400,0.300,0.200,0.000,0.000,0.000,0.000,0.500,0.300,0.100,0.000,0.100,0.000
