Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),09: 8am (8am-9am),68,2135,2137,10.5,10.4,16,17,3.255,0.008,0.231,0.272,0.218,0.109,0.067,0.050,0.008,0.004,0.004,0.008,0.000,0.000,0.013,0.000,0.008,0.000,0.034,0.139,0.596,0.172,0.034,0.000,0.000,0.008,0.000,0.000,0.000,0.004,0.013,0.176,0.525,0.265,0.021,0.013,0.000,0.000,0.000,0.202,0.374,0.151,0.164,0.042,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),10: 9am (9am-10am),135,2608,2684,15.6,15.4,17,17,3.569,0.032,0.124,0.247,0.237,0.149,0.045,0.043,0.034,0.016,0.018,0.014,0.000,0.000,0.000,0.009,0.032,0.005,0.038,0.095,0.536,0.208,0.052,0.009,0.002,0.018,0.000,0.000,0.005,0.000,0.032,0.163,0.552,0.226,0.034,0.020,0.005,0.000,0.000,0.199,0.248,0.185,0.214,0.070,0.084
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),11: 10am (10am-11am),212,2290,2326,12.6,12.1,17,16,4.015,0.034,0.164,0.276,0.220,0.127,0.068,0.031,0.018,0.014,0.008,0.010,0.007,0.004,0.001,0.001,0.017,0.003,0.062,0.096,0.606,0.140,0.047,0.006,0.014,0.007,0.001,0.001,0.000,0.001,0.016,0.168,0.567,0.223,0.030,0.010,0.001,0.001,0.000,0.150,0.242,0.164,0.184,0.083,0.177
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),12: 11am (11am-12noon),222,2308,2339,10.7,10.9,16,16,3.566,0.029,0.134,0.245,0.220,0.162,0.098,0.032,0.022,0.018,0.015,0.008,0.010,0.001,0.000,0.000,0.006,0.003,0.058,0.108,0.545,0.189,0.055,0.017,0.006,0.008,0.001,0.003,0.001,0.000,0.006,0.196,0.552,0.217,0.028,0.004,0.003,0.000,0.000,0.140,0.387,0.151,0.156,0.051,0.115
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),13: 12pm (12noon-1pm),250,2287,2283,10.2,10.1,16,16,3.405,0.028,0.124,0.273,0.235,0.150,0.066,0.052,0.026,0.011,0.011,0.004,0.004,0.002,0.006,0.001,0.007,0.002,0.061,0.067,0.624,0.162,0.062,0.005,0.002,0.002,0.006,0.000,0.001,0.000,0.006,0.198,0.573,0.205,0.020,0.002,0.002,0.000,0.000,0.158,0.397,0.141,0.141,0.058,0.105
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),14: 1pm (1pm-2pm),248,2514,2531,13.8,13.6,17,17,3.282,0.031,0.128,0.256,0.202,0.147,0.081,0.039,0.035,0.025,0.014,0.007,0.005,0.002,0.004,0.004,0.020,0.006,0.049,0.061,0.564,0.186,0.074,0.012,0.007,0.010,0.009,0.001,0.005,0.000,0.016,0.162,0.543,0.236,0.047,0.007,0.005,0.000,0.000,0.214,0.375,0.117,0.150,0.044,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),15: 2pm (2pm-3pm),268,2518,2575,14.1,14.4,17,17,3.022,0.024,0.116,0.275,0.193,0.152,0.085,0.048,0.031,0.012,0.016,0.010,0.001,0.008,0.006,0.003,0.020,0.002,0.044,0.073,0.551,0.178,0.087,0.012,0.006,0.019,0.005,0.001,0.005,0.002,0.015,0.148,0.546,0.256,0.037,0.006,0.007,0.000,0.000,0.219,0.449,0.120,0.130,0.027,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),16: 3pm (3pm-4pm),259,2491,2551,14.1,14.3,17,17,2.889,0.028,0.134,0.256,0.223,0.123,0.066,0.050,0.031,0.021,0.015,0.011,0.011,0.002,0.001,0.005,0.023,0.004,0.056,0.059,0.535,0.195,0.084,0.009,0.015,0.009,0.006,0.001,0.006,0.002,0.019,0.155,0.540,0.237,0.053,0.008,0.005,0.001,0.001,0.248,0.466,0.122,0.106,0.028,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),17: 4pm (4pm-5pm),203,2432,2469,13.1,13.4,17,17,2.684,0.019,0.113,0.296,0.231,0.110,0.073,0.046,0.036,0.020,0.013,0.011,0.007,0.007,0.007,0.001,0.010,0.006,0.037,0.054,0.573,0.185,0.070,0.016,0.023,0.009,0.009,0.004,0.004,0.000,0.010,0.146,0.541,0.247,0.057,0.006,0.003,0.000,0.000,0.238,0.532,0.117,0.071,0.021,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),18: 5pm (5pm-6pm),163,2386,2413,12.5,12.5,17,17,2.785,0.022,0.164,0.231,0.202,0.142,0.088,0.061,0.022,0.015,0.017,0.015,0.004,0.002,0.000,0.002,0.013,0.000,0.063,0.064,0.564,0.175,0.083,0.006,0.009,0.015,0.004,0.006,0.000,0.004,0.007,0.180,0.512,0.241,0.057,0.004,0.004,0.000,0.002,0.195,0.567,0.118,0.070,0.022,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),19: 6pm (6pm-7pm),153,2435,2480,13.4,13.6,18,18,2.599,0.033,0.121,0.239,0.223,0.139,0.076,0.061,0.037,0.027,0.006,0.012,0.008,0.004,0.002,0.004,0.008,0.004,0.055,0.055,0.512,0.198,0.110,0.022,0.016,0.014,0.002,0.002,0.000,0.000,0.010,0.153,0.514,0.252,0.067,0.008,0.004,0.000,0.002,0.292,0.546,0.082,0.033,0.022,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),20: 7pm (7pm-8pm),134,2490,2506,13.8,14.0,18,18,2.338,0.018,0.116,0.231,0.210,0.141,0.092,0.065,0.060,0.031,0.016,0.009,0.004,0.000,0.000,0.000,0.007,0.004,0.074,0.038,0.455,0.201,0.139,0.034,0.025,0.022,0.004,0.000,0.000,0.000,0.004,0.179,0.446,0.284,0.083,0.004,0.004,0.000,0.000,0.369,0.499,0.083,0.031,0.009,0.009
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),21: 8pm (8pm-9pm),125,2514,2548,14.2,14.6,19,19,2.416,0.015,0.100,0.248,0.229,0.153,0.076,0.046,0.035,0.028,0.031,0.017,0.007,0.007,0.004,0.000,0.004,0.009,0.024,0.031,0.512,0.224,0.098,0.039,0.011,0.033,0.011,0.002,0.000,0.002,0.004,0.122,0.499,0.272,0.096,0.009,0.002,0.000,0.000,0.362,0.515,0.072,0.033,0.009,0.009
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),22: 9pm (9pm-10pm),17,2433,2525,17.4,17.8,21,21,2.660,0.000,0.175,0.227,0.158,0.228,0.053,0.053,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.018,0.035,0.509,0.175,0.175,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.105,0.316,0.421,0.140,0.000,0.018,0.000,0.000,0.298,0.492,0.070,0.105,0.000,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),23: 10pm (10pm-11pm),13,2436,2541,18.8,19.3,23,23,2.420,0.022,0.130,0.239,0.283,0.087,0.065,0.022,0.065,0.043,0.000,0.000,0.022,0.000,0.000,0.000,0.022,0.000,0.000,0.065,0.348,0.304,0.152,0.043,0.022,0.022,0.022,0.000,0.000,0.000,0.022,0.022,0.391,0.391,0.152,0.022,0.022,0.000,0.000,0.326,0.521,0.109,0.000,0.022,0.022
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),24: 11pm (11pm-12am),3,1700,1700,9.9,9.9,20,20,1.994,0.000,0.111,0.445,0.333,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.111,0.000,0.000,0.000,0.000,0.444,0.556,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),00: All Day (12am-12am),2877,2446,2438,13.1,12.9,17,17,3.020,0.021,0.151,0.269,0.193,0.141,0.074,0.048,0.030,0.022,0.015,0.009,0.006,0.004,0.001,0.001,0.015,0.002,0.049,0.076,0.571,0.162,0.081,0.017,0.012,0.010,0.004,0.000,0.002,0.000,0.014,0.165,0.534,0.249,0.039,0.010,0.001,0.001,0.001,0.253,0.436,0.116,0.096,0.036,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),04: 3am (3am-4am),2,953,953,4.4,4.4,16,16,2.414,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),05: 4am (4am-5am),19,2346,2841,12.8,16.3,17,18,3.663,0.000,0.111,0.222,0.334,0.000,0.111,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.556,0.111,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.111,0.556,0.222,0.111,0.000,0.000,0.000,0.000,0.111,0.667,0.111,0.000,0.000,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),06: 5am (5am-6am),200,2072,2086,10.0,10.1,18,18,2.714,0.010,0.150,0.270,0.270,0.140,0.100,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.050,0.600,0.220,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.540,0.290,0.050,0.000,0.000,0.000,0.000,0.200,0.600,0.100,0.050,0.000,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),07: 6am (6am-7am),123,2397,2362,11.7,11.6,18,18,2.497,0.016,0.148,0.180,0.230,0.197,0.148,0.033,0.016,0.000,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.033,0.033,0.590,0.164,0.148,0.016,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.131,0.393,0.460,0.016,0.000,0.000,0.000,0.000,0.361,0.475,0.082,0.016,0.033,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),08: 7am (7am-8am),125,2092,2121,8.1,8.2,15,15,3.238,0.034,0.119,0.321,0.254,0.085,0.102,0.034,0.017,0.017,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.017,0.034,0.068,0.711,0.136,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.169,0.577,0.254,0.000,0.000,0.000,0.000,0.000,0.119,0.508,0.085,0.203,0.034,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),09: 8am (8am-9am),82,1721,1777,7.4,7.7,17,17,3.570,0.000,0.334,0.262,0.190,0.119,0.071,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.024,0.785,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.119,0.547,0.310,0.024,0.000,0.000,0.000,0.000,0.190,0.334,0.143,0.119,0.071,0.143
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),10: 9am (9am-10am),134,2949,2922,21.4,20.1,19,19,3.480,0.032,0.161,0.228,0.177,0.194,0.016,0.048,0.016,0.032,0.032,0.016,0.000,0.000,0.000,0.000,0.048,0.000,0.065,0.081,0.483,0.226,0.016,0.016,0.000,0.065,0.000,0.000,0.000,0.000,0.048,0.129,0.468,0.306,0.032,0.065,0.000,0.000,0.000,0.225,0.210,0.226,0.194,0.048,0.097
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),11: 10am (10am-11am),216,3000,2738,22.5,18.9,19,18,3.850,0.020,0.176,0.284,0.157,0.147,0.069,0.039,0.020,0.029,0.010,0.000,0.000,0.000,0.000,0.000,0.049,0.010,0.039,0.078,0.619,0.127,0.039,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.049,0.127,0.520,0.275,0.039,0.029,0.000,0.010,0.000,0.227,0.186,0.127,0.186,0.098,0.176
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),12: 11am (11am-12noon),213,2101,2206,7.9,8.6,14,14,3.626,0.042,0.200,0.220,0.179,0.147,0.084,0.032,0.011,0.053,0.021,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.200,0.557,0.105,0.042,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000,0.274,0.547,0.168,0.000,0.011,0.000,0.000,0.000,0.137,0.379,0.200,0.116,0.042,0.126
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),13: 12pm (12noon-1pm),224,2476,2441,11.8,11.6,16,16,3.411,0.010,0.144,0.280,0.212,0.163,0.067,0.038,0.019,0.019,0.019,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.067,0.067,0.597,0.173,0.048,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.221,0.480,0.260,0.029,0.010,0.000,0.000,0.000,0.173,0.384,0.183,0.106,0.048,0.106
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),14: 1pm (1pm-2pm),211,2496,2467,10.7,10.6,15,16,3.327,0.000,0.135,0.268,0.106,0.183,0.144,0.048,0.077,0.019,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.058,0.038,0.557,0.202,0.135,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.557,0.212,0.019,0.000,0.000,0.000,0.000,0.221,0.356,0.106,0.144,0.058,0.115
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),15: 2pm (2pm-3pm),230,2448,2389,11.4,11.1,16,16,2.978,0.019,0.117,0.300,0.175,0.175,0.049,0.068,0.029,0.019,0.019,0.010,0.000,0.010,0.000,0.000,0.010,0.000,0.039,0.087,0.593,0.155,0.087,0.019,0.000,0.010,0.000,0.000,0.000,0.000,0.010,0.146,0.670,0.165,0.019,0.000,0.000,0.000,0.000,0.184,0.438,0.194,0.107,0.058,0.019
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),16: 3pm (3pm-4pm),260,2683,2675,15.2,15.4,17,18,2.999,0.031,0.134,0.252,0.228,0.087,0.039,0.094,0.024,0.024,0.000,0.016,0.024,0.000,0.008,0.008,0.031,0.000,0.087,0.087,0.448,0.189,0.094,0.024,0.016,0.008,0.008,0.000,0.000,0.000,0.039,0.150,0.527,0.244,0.055,0.016,0.000,0.000,0.008,0.276,0.511,0.087,0.087,0.031,0.008
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),17: 4pm (4pm-5pm),217,2605,2613,16.0,15.8,17,17,2.476,0.020,0.120,0.290,0.250,0.120,0.060,0.030,0.010,0.010,0.020,0.010,0.010,0.010,0.010,0.000,0.030,0.000,0.040,0.060,0.630,0.110,0.060,0.030,0.030,0.000,0.000,0.000,0.020,0.000,0.020,0.170,0.550,0.220,0.040,0.010,0.010,0.000,0.000,0.280,0.570,0.070,0.060,0.010,0.010
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),18: 5pm (5pm-6pm),137,2144,2184,11.4,11.4,18,18,2.850,0.048,0.190,0.285,0.190,0.048,0.095,0.048,0.016,0.016,0.016,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.095,0.572,0.127,0.063,0.016,0.000,0.032,0.016,0.000,0.000,0.000,0.000,0.143,0.507,0.302,0.048,0.000,0.000,0.000,0.000,0.302,0.492,0.063,0.079,0.032,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),19: 6pm (6pm-7pm),197,2438,2485,12.0,12.2,17,17,2.444,0.024,0.106,0.232,0.212,0.165,0.071,0.071,0.059,0.024,0.000,0.012,0.024,0.000,0.000,0.000,0.000,0.000,0.047,0.047,0.553,0.153,0.153,0.035,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.176,0.494,0.259,0.071,0.000,0.000,0.000,0.000,0.341,0.553,0.082,0.000,0.012,0.012
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),20: 7pm (7pm-8pm),139,2807,2805,16.6,16.9,19,19,2.196,0.000,0.088,0.294,0.088,0.176,0.044,0.118,0.074,0.059,0.029,0.015,0.000,0.000,0.000,0.000,0.015,0.000,0.029,0.088,0.384,0.176,0.235,0.015,0.029,0.029,0.000,0.000,0.000,0.000,0.015,0.191,0.440,0.265,0.074,0.015,0.015,0.000,0.000,0.559,0.353,0.044,0.029,0.000,0.015
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),21: 8pm (8pm-9pm),124,2307,2307,13.0,13.0,18,18,2.196,0.031,0.172,0.327,0.141,0.125,0.047,0.016,0.031,0.016,0.078,0.000,0.000,0.016,0.000,0.000,0.000,0.016,0.031,0.031,0.625,0.156,0.016,0.047,0.016,0.031,0.031,0.000,0.000,0.000,0.000,0.109,0.625,0.156,0.094,0.016,0.000,0.000,0.000,0.422,0.516,0.031,0.031,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),22: 9pm (9pm-10pm),9,2399,2760,13.7,13.0,17,15,4.835,0.000,0.000,0.333,0.167,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.499,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.666,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.500,0.000,0.333
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),23: 10pm (10pm-11pm),7,1238,1238,4.9,4.9,14,14,2.589,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),24: 11pm (11pm-12am),8,1519,1519,7.7,7.7,18,18,2.192,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),00: All Day (12am-12am),3002,2367,2384,12.3,12.3,17,17,3.092,0.029,0.135,0.268,0.227,0.136,0.069,0.039,0.032,0.016,0.012,0.007,0.008,0.003,0.005,0.002,0.012,0.002,0.058,0.063,0.576,0.185,0.060,0.010,0.014,0.010,0.007,0.001,0.003,0.001,0.010,0.165,0.549,0.228,0.047,0.010,0.001,0.000,0.000,0.209,0.444,0.131,0.109,0.036,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),05: 4am (4am-5am),10,2068,2323,6.8,8.0,13,13,3.223,0.000,0.000,0.600,0.000,0.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.200,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),06: 5am (5am-6am),177,2147,2146,10.0,10.0,17,17,2.593,0.022,0.097,0.352,0.183,0.194,0.065,0.022,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.054,0.569,0.226,0.118,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.129,0.592,0.247,0.032,0.000,0.000,0.000,0.000,0.280,0.504,0.118,0.065,0.022,0.011
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),07: 6am (6am-7am),102,2101,2209,8.9,9.2,16,16,3.510,0.000,0.220,0.220,0.280,0.080,0.060,0.100,0.020,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.020,0.080,0.680,0.120,0.080,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.520,0.260,0.040,0.000,0.000,0.000,0.000,0.100,0.460,0.160,0.160,0.020,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),08: 7am (7am-8am),91,1945,1932,10.6,10.6,18,18,2.532,0.000,0.262,0.309,0.262,0.024,0.071,0.000,0.000,0.000,0.024,0.048,0.000,0.000,0.000,0.000,0.000,0.024,0.024,0.048,0.689,0.119,0.048,0.000,0.000,0.024,0.000,0.024,0.000,0.000,0.000,0.048,0.595,0.333,0.000,0.024,0.000,0.000,0.000,0.381,0.381,0.119,0.071,0.024,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),09: 8am (8am-9am),84,2176,2152,11.3,11.1,17,17,3.242,0.024,0.220,0.292,0.220,0.073,0.024,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.098,0.049,0.634,0.171,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.024,0.000,0.146,0.464,0.366,0.000,0.024,0.000,0.000,0.000,0.195,0.366,0.244,0.073,0.049,0.073
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),10: 9am (9am-10am),149,2591,2666,17.8,17.5,18,18,3.759,0.043,0.100,0.285,0.286,0.071,0.086,0.029,0.029,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.014,0.100,0.572,0.229,0.014,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.057,0.129,0.570,0.229,0.029,0.029,0.014,0.000,0.000,0.100,0.257,0.200,0.272,0.071,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),11: 10am (10am-11am),224,2190,2159,11.8,11.1,16,16,4.034,0.062,0.186,0.300,0.221,0.097,0.035,0.027,0.018,0.000,0.018,0.000,0.000,0.000,0.000,0.009,0.027,0.009,0.115,0.106,0.636,0.080,0.009,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.018,0.204,0.584,0.159,0.035,0.018,0.000,0.000,0.000,0.106,0.274,0.168,0.195,0.071,0.186
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),227,2193,2180,9.3,9.2,15,15,3.682,0.037,0.110,0.266,0.275,0.193,0.055,0.028,0.018,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.092,0.073,0.615,0.202,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.202,0.661,0.128,0.009,0.000,0.000,0.000,0.000,0.092,0.395,0.119,0.183,0.083,0.128
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),284,2439,2423,10.6,10.2,15,15,3.269,0.045,0.112,0.248,0.209,0.134,0.104,0.045,0.037,0.007,0.015,0.007,0.007,0.015,0.015,0.000,0.000,0.007,0.052,0.037,0.666,0.149,0.045,0.007,0.007,0.000,0.030,0.000,0.000,0.000,0.000,0.224,0.559,0.187,0.030,0.000,0.000,0.000,0.000,0.142,0.476,0.075,0.172,0.045,0.090
