Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),00: All Day (12am-12am),243,4639,4617,38.0,37.3,19,19,1.962,0.000,0.064,0.106,0.319,0.106,0.064,0.064,0.064,0.000,0.000,0.043,0.000,0.000,0.043,0.021,0.106,0.000,0.000,0.149,0.383,0.149,0.085,0.064,0.021,0.000,0.021,0.000,0.000,0.000,0.128,0.149,0.553,0.149,0.064,0.064,0.021,0.000,0.000,0.680,0.213,0.043,0.043,0.021,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),05: 4am (4am-5am),6,2052,2052,6.6,6.6,11,11,2.074,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),06: 5am (5am-6am),3,2127,2127,9.0,9.0,15,15,2.881,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),07: 6am (6am-7am),57,6975,6975,61.9,61.9,19,19,2.375,0.000,0.000,0.500,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.750,0.000,0.250,0.000,0.000,0.000,0.000,0.500,0.250,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),09: 8am (8am-9am),5,1966,1966,3.5,3.5,6,6,1.273,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),11: 10am (10am-11am),5,2709,2709,9.4,9.4,13,13,2.596,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),12: 11am (11am-12noon),25,8209,8209,95.4,95.4,20,20,1.704,0.000,0.200,0.000,0.400,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.400,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.600,0.000,0.000,0.000,0.200,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),14,5556,5556,57.9,57.9,25,25,1.543,0.000,0.000,0.000,0.334,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.334,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.000,0.333,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),45,3546,3546,27.1,27.1,20,20,1.847,0.000,0.083,0.167,0.251,0.167,0.000,0.083,0.083,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.167,0.418,0.083,0.083,0.083,0.000,0.000,0.083,0.000,0.000,0.000,0.083,0.167,0.417,0.250,0.083,0.083,0.000,0.000,0.000,0.667,0.250,0.083,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),18,4624,4624,33.6,33.6,16,16,1.442,0.000,0.250,0.000,0.250,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.250,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),16,6292,5218,52.7,42.0,25,23,2.077,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.250,0.250,0.000,0.250,0.000,0.000,0.000,0.750,0.000,0.000,0.250,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),5,2498,2498,14.0,14.0,20,20,1.452,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),14,4501,4501,17.1,17.1,15,15,2.440,0.000,0.000,0.000,0.334,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.333,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),25,3259,3259,18.8,18.8,19,19,1.605,0.000,0.000,0.200,0.200,0.000,0.200,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.000,0.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),3,N/A,6287,N/A,34.2,N/A,20,5.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),00: All Day (12am-12am),385,3006,3125,15.3,16.2,17,18,2.547,0.000,0.023,0.163,0.185,0.163,0.116,0.140,0.047,0.070,0.047,0.023,0.000,0.023,0.000,0.000,0.000,0.000,0.023,0.070,0.325,0.279,0.186,0.047,0.047,0.023,0.000,0.000,0.000,0.000,0.000,0.116,0.629,0.209,0.023,0.023,0.000,0.000,0.000,0.465,0.279,0.116,0.070,0.047,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),05: 4am (4am-5am),3,3011,3011,15.1,15.1,18,18,1.685,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),07: 6am (6am-7am),5,2349,2349,7.8,7.8,12,12,2.440,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),09: 8am (8am-9am),132,4968,4968,20.4,20.4,15,15,2.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),11: 10am (10am-11am),5,3921,3921,10.7,10.7,10,10,2.564,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),12: 11am (11am-12noon),11,2412,2211,15.3,13.0,21,20,3.016,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.333,0.333,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),13: 12pm (12noon-1pm),8,3736,3736,24.7,24.7,22,22,1.296,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),14: 1pm (1pm-2pm),71,3200,3259,19.1,19.9,19,20,3.159,0.000,0.000,0.143,0.143,0.143,0.000,0.428,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.428,0.286,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.143,0.143,0.000,0.000,0.000,0.000,0.571,0.143,0.143,0.000,0.000,0.143
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),15: 2pm (2pm-3pm),18,3301,3301,11.0,11.0,11,11,2.305,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.200,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.200,0.400,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),16: 3pm (3pm-4pm),15,3119,3773,10.1,15.5,13,16,3.555,0.000,0.000,0.000,0.000,0.250,0.250,0.250,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.250,0.250,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),17: 4pm (4pm-5pm),60,2286,2159,12.1,11.0,18,17,2.572,0.000,0.000,0.400,0.200,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000,0.000,0.400,0.200,0.200,0.200,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),18: 5pm (5pm-6pm),27,2628,3394,11.3,17.8,15,17,2.549,0.000,0.000,0.332,0.000,0.167,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.499,0.167,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.666,0.167,0.000,0.000,0.000,0.000,0.000,0.500,0.333,0.000,0.000,0.167,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),19: 6pm (6pm-7pm),18,2828,2828,17.5,17.5,18,18,1.803,0.000,0.000,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,7: Sunday (Su-Su),20: 7pm (7pm-8pm),12,3045,3045,21.9,21.9,26,26,1.902,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),00: All Day (12am-12am),116,2987,3122,12.5,13.2,13,13,3.064,0.000,0.028,0.172,0.239,0.178,0.144,0.061,0.061,0.011,0.033,0.006,0.028,0.006,0.011,0.011,0.011,0.100,0.039,0.106,0.398,0.189,0.067,0.033,0.022,0.011,0.006,0.017,0.006,0.000,0.006,0.367,0.455,0.139,0.033,0.000,0.000,0.006,0.000,0.317,0.395,0.122,0.083,0.033,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),05: 4am (4am-5am),3,2004,2256,9.5,10.7,15,16,7.399,0.000,0.200,0.000,0.400,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.600,0.200,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000,0.000,0.000,0.200
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),06: 5am (5am-6am),5,2243,2255,6.3,7.5,10,12,2.130,0.000,0.000,0.363,0.364,0.091,0.000,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.091,0.091,0.363,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.545,0.182,0.000,0.000,0.000,0.000,0.000,0.636,0.273,0.000,0.000,0.091,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),07: 6am (6am-7am),3,4672,4672,35.1,35.1,22,22,2.063,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),08: 7am (7am-8am),3,1880,1880,3.3,3.3,6,6,2.110,0.000,0.200,0.400,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000,0.200,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),09: 8am (8am-9am),2,1919,1919,2.9,2.9,6,6,1.696,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),10: 9am (9am-10am),4,2393,2393,7.2,7.2,11,11,2.722,0.000,0.000,0.143,0.428,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.571,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.714,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.428,0.143,0.143,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),11: 10am (10am-11am),7,2513,2825,7.2,10.3,9,11,2.496,0.000,0.077,0.230,0.231,0.077,0.077,0.077,0.077,0.077,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.384,0.000,0.077,0.154,0.231,0.077,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.538,0.231,0.231,0.000,0.000,0.000,0.000,0.000,0.308,0.461,0.077,0.077,0.077,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),12: 11am (11am-12noon),7,3877,4133,20.9,20.6,17,16,2.975,0.000,0.000,0.000,0.307,0.077,0.231,0.000,0.077,0.000,0.077,0.000,0.077,0.077,0.077,0.000,0.000,0.000,0.000,0.000,0.538,0.154,0.077,0.077,0.077,0.000,0.000,0.077,0.000,0.000,0.000,0.384,0.231,0.231,0.154,0.000,0.000,0.000,0.000,0.231,0.307,0.308,0.077,0.000,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),13: 12pm (12noon-1pm),13,2731,2731,7.1,7.1,10,10,2.716,0.000,0.000,0.217,0.263,0.217,0.130,0.043,0.087,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.043,0.261,0.349,0.217,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.522,0.435,0.043,0.000,0.000,0.000,0.000,0.000,0.304,0.349,0.174,0.130,0.043,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),14: 1pm (1pm-2pm),24,3569,3521,15.4,14.5,12,11,2.698,0.000,0.000,0.083,0.250,0.335,0.083,0.083,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.083,0.000,0.167,0.083,0.167,0.334,0.000,0.000,0.083,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.584,0.250,0.083,0.083,0.000,0.000,0.000,0.000,0.417,0.333,0.000,0.167,0.000,0.083
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),15: 2pm (2pm-3pm),13,3222,3222,17.4,17.4,16,16,2.630,0.000,0.056,0.111,0.275,0.222,0.056,0.056,0.056,0.056,0.000,0.000,0.000,0.000,0.056,0.056,0.000,0.000,0.056,0.111,0.442,0.167,0.056,0.000,0.056,0.056,0.000,0.056,0.000,0.000,0.000,0.222,0.611,0.056,0.111,0.000,0.000,0.000,0.000,0.222,0.445,0.222,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),16: 3pm (3pm-4pm),10,2745,2909,7.2,9.4,9,11,3.957,0.000,0.000,0.200,0.200,0.150,0.200,0.100,0.100,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.050,0.100,0.400,0.250,0.050,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.550,0.100,0.000,0.000,0.000,0.000,0.000,0.200,0.300,0.100,0.150,0.100,0.150
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),17: 4pm (4pm-5pm),7,3875,4600,18.8,22.5,17,16,4.076,0.000,0.000,0.143,0.000,0.071,0.287,0.143,0.071,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.071,0.000,0.000,0.000,0.359,0.214,0.214,0.071,0.071,0.000,0.000,0.000,0.071,0.000,0.000,0.214,0.429,0.357,0.000,0.000,0.000,0.000,0.000,0.214,0.429,0.143,0.071,0.000,0.143
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),18: 5pm (5pm-6pm),3,2506,2506,10.0,10.0,14,14,2.387,0.000,0.000,0.143,0.428,0.286,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.286,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.857,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.286,0.286,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),19: 6pm (6pm-7pm),6,2465,2465,15.8,15.8,18,18,2.044,0.000,0.100,0.300,0.000,0.300,0.200,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.000,0.400,0.200,0.100,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.300,0.400,0.200,0.000,0.000,0.000,0.100,0.000,0.300,0.700,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),20: 7pm (7pm-8pm),7,3863,3904,19.0,18.3,14,14,4.002,0.000,0.000,0.125,0.188,0.248,0.188,0.000,0.063,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.748,0.063,0.063,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.250,0.562,0.188,0.000,0.000,0.000,0.000,0.000,0.188,0.561,0.125,0.000,0.063,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Parking,yes,0,yes,0: All Days (M-Su),21: 8pm (8pm-9pm),0,3810,3810,24.2,24.2,23,23,1.559,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
