Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),08: 7am (7am-8am),112,2281,2309,13.3,13.4,20,20,3.060,0.000,0.045,0.319,0.227,0.182,0.136,0.045,0.000,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.454,0.364,0.068,0.023,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.045,0.591,0.227,0.114,0.023,0.000,0.000,0.000,0.364,0.431,0.159,0.023,0.000,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),09: 8am (8am-9am),183,2512,2487,14.7,14.6,18,19,2.547,0.000,0.095,0.309,0.230,0.122,0.081,0.014,0.027,0.027,0.054,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.540,0.189,0.041,0.000,0.027,0.108,0.000,0.000,0.000,0.000,0.000,0.122,0.553,0.122,0.176,0.027,0.000,0.000,0.000,0.445,0.405,0.068,0.041,0.027,0.014
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),10: 9am (9am-10am),282,2777,2802,15.2,15.3,17,17,2.654,0.000,0.126,0.162,0.235,0.153,0.081,0.072,0.081,0.036,0.009,0.000,0.009,0.018,0.000,0.000,0.018,0.000,0.000,0.117,0.514,0.144,0.099,0.045,0.054,0.009,0.000,0.000,0.000,0.009,0.009,0.144,0.604,0.189,0.054,0.000,0.009,0.000,0.000,0.279,0.478,0.117,0.072,0.027,0.027
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),11: 10am (10am-11am),323,2822,2849,16.1,16.0,18,18,2.859,0.008,0.124,0.199,0.194,0.124,0.109,0.085,0.031,0.031,0.023,0.016,0.016,0.016,0.008,0.000,0.016,0.000,0.000,0.147,0.449,0.155,0.101,0.054,0.039,0.023,0.016,0.000,0.000,0.000,0.016,0.109,0.541,0.256,0.078,0.016,0.000,0.000,0.000,0.410,0.318,0.116,0.070,0.008,0.078
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),12: 11am (11am-12noon),385,2675,2776,14.2,14.3,17,17,3.179,0.007,0.118,0.153,0.255,0.167,0.104,0.042,0.063,0.021,0.014,0.007,0.014,0.007,0.000,0.000,0.028,0.000,0.000,0.153,0.402,0.236,0.146,0.014,0.000,0.014,0.014,0.007,0.007,0.000,0.007,0.139,0.576,0.257,0.021,0.007,0.000,0.000,0.000,0.325,0.306,0.181,0.063,0.049,0.076
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),390,3244,3177,22.2,20.8,19,19,3.281,0.020,0.140,0.234,0.147,0.100,0.093,0.053,0.013,0.027,0.013,0.027,0.027,0.033,0.013,0.000,0.060,0.007,0.000,0.260,0.299,0.167,0.087,0.007,0.033,0.053,0.027,0.007,0.020,0.000,0.033,0.127,0.546,0.213,0.087,0.020,0.007,0.000,0.000,0.360,0.240,0.127,0.107,0.093,0.073
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),348,2697,2728,13.7,13.6,17,17,3.648,0.024,0.157,0.118,0.212,0.205,0.071,0.031,0.063,0.016,0.024,0.024,0.031,0.016,0.000,0.000,0.008,0.008,0.008,0.142,0.434,0.252,0.047,0.031,0.016,0.031,0.031,0.000,0.000,0.000,0.000,0.165,0.583,0.205,0.047,0.000,0.000,0.000,0.000,0.142,0.410,0.157,0.110,0.039,0.142
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),334,2529,2807,12.3,13.3,16,16,3.849,0.000,0.162,0.208,0.237,0.131,0.069,0.054,0.015,0.054,0.008,0.008,0.023,0.008,0.000,0.000,0.023,0.000,0.000,0.231,0.354,0.300,0.046,0.008,0.015,0.023,0.000,0.015,0.000,0.000,0.008,0.162,0.630,0.177,0.023,0.008,0.000,0.000,0.000,0.177,0.300,0.231,0.146,0.069,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),288,2502,2461,13.7,13.1,16,16,3.381,0.018,0.193,0.175,0.271,0.167,0.079,0.026,0.009,0.009,0.009,0.000,0.009,0.000,0.009,0.000,0.026,0.000,0.009,0.158,0.508,0.228,0.061,0.000,0.000,0.009,0.000,0.009,0.000,0.000,0.018,0.167,0.604,0.184,0.018,0.018,0.009,0.000,0.000,0.228,0.334,0.123,0.175,0.096,0.044
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),213,2180,2183,9.6,9.8,15,15,3.541,0.025,0.150,0.310,0.188,0.138,0.100,0.038,0.025,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.025,0.250,0.448,0.213,0.038,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.188,0.586,0.213,0.013,0.000,0.000,0.000,0.000,0.175,0.336,0.175,0.188,0.063,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),212,2777,2887,20.7,19.4,20,19,4.643,0.000,0.163,0.222,0.163,0.175,0.075,0.013,0.063,0.038,0.025,0.000,0.000,0.013,0.000,0.000,0.050,0.000,0.000,0.175,0.337,0.275,0.100,0.038,0.025,0.000,0.000,0.000,0.000,0.000,0.050,0.050,0.624,0.250,0.025,0.013,0.038,0.000,0.000,0.188,0.260,0.188,0.113,0.063,0.188
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),168,2245,2337,10.7,11.1,17,17,4.126,0.027,0.178,0.110,0.315,0.192,0.068,0.000,0.027,0.055,0.000,0.000,0.014,0.014,0.000,0.000,0.000,0.000,0.000,0.192,0.438,0.247,0.082,0.000,0.014,0.027,0.000,0.000,0.000,0.000,0.000,0.151,0.616,0.178,0.055,0.000,0.000,0.000,0.000,0.301,0.316,0.151,0.068,0.082,0.082
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),97,2019,2129,9.2,10.2,17,17,2.688,0.000,0.093,0.417,0.140,0.233,0.047,0.000,0.047,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.627,0.233,0.047,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.651,0.163,0.047,0.023,0.000,0.000,0.000,0.256,0.535,0.093,0.023,0.070,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),24,2462,2656,19.6,19.3,27,25,3.487,0.000,0.000,0.334,0.222,0.111,0.111,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.445,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.556,0.222,0.000,0.000,0.000,0.000,0.334,0.333,0.222,0.000,0.000,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),33,1900,2100,11.9,12.3,22,21,4.037,0.000,0.182,0.182,0.272,0.182,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.454,0.455,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.636,0.000,0.000,0.000,0.000,0.000,0.273,0.454,0.091,0.000,0.000,0.182
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),2,2306,2306,13.7,13.7,21,21,2.813,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),00: All Day (12am-12am),3662,2474,2537,13.8,13.8,18,17,3.207,0.010,0.145,0.243,0.208,0.133,0.082,0.062,0.027,0.029,0.018,0.014,0.006,0.003,0.004,0.004,0.012,0.001,0.003,0.163,0.455,0.225,0.073,0.022,0.015,0.025,0.003,0.001,0.004,0.001,0.009,0.107,0.618,0.207,0.057,0.008,0.002,0.001,0.000,0.243,0.398,0.168,0.093,0.038,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),03: 2am (2am-3am),2,1941,1941,10.1,10.1,19,19,1.923,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),04: 3am (3am-4am),91,1731,1802,9.3,10.1,20,20,2.577,0.000,0.171,0.371,0.286,0.143,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.114,0.542,0.286,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.486,0.314,0.143,0.000,0.000,0.000,0.000,0.257,0.571,0.029,0.114,0.029,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),05: 4am (4am-5am),161,2419,2447,18.9,19.4,21,22,2.234,0.000,0.172,0.264,0.188,0.188,0.047,0.047,0.031,0.031,0.016,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.172,0.374,0.172,0.172,0.000,0.063,0.031,0.000,0.000,0.000,0.000,0.016,0.109,0.391,0.344,0.109,0.031,0.000,0.016,0.000,0.391,0.530,0.047,0.016,0.016,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),06: 5am (5am-6am),80,2154,2466,13.9,17.1,21,22,2.991,0.036,0.107,0.286,0.214,0.107,0.071,0.000,0.000,0.143,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.179,0.321,0.321,0.000,0.000,0.107,0.036,0.036,0.000,0.000,0.000,0.000,0.107,0.429,0.214,0.250,0.000,0.000,0.000,0.000,0.179,0.499,0.143,0.036,0.000,0.143
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),07: 6am (6am-7am),84,2237,2221,13.0,12.8,20,20,2.812,0.000,0.063,0.312,0.188,0.281,0.125,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.532,0.281,0.156,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.031,0.563,0.281,0.125,0.000,0.000,0.000,0.000,0.344,0.531,0.063,0.000,0.031,0.031
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),08: 7am (7am-8am),93,2396,2396,12.2,12.2,18,18,2.274,0.000,0.194,0.139,0.194,0.222,0.056,0.139,0.000,0.028,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.443,0.306,0.167,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.500,0.361,0.028,0.028,0.000,0.000,0.000,0.361,0.528,0.083,0.028,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),09: 8am (8am-9am),194,2968,3013,19.4,19.0,19,19,3.136,0.000,0.091,0.167,0.197,0.244,0.030,0.091,0.030,0.045,0.030,0.045,0.015,0.000,0.000,0.000,0.015,0.000,0.000,0.106,0.410,0.242,0.091,0.015,0.000,0.106,0.000,0.015,0.000,0.000,0.015,0.121,0.591,0.106,0.152,0.030,0.000,0.000,0.000,0.364,0.425,0.045,0.121,0.015,0.030
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),10: 9am (9am-10am),337,2536,2537,13.3,13.4,18,18,2.564,0.016,0.094,0.284,0.197,0.157,0.071,0.031,0.047,0.047,0.016,0.024,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.110,0.513,0.181,0.094,0.024,0.031,0.039,0.008,0.000,0.000,0.000,0.000,0.142,0.535,0.244,0.071,0.008,0.000,0.000,0.000,0.315,0.457,0.110,0.079,0.031,0.008
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),11: 10am (10am-11am),358,2338,2460,12.8,12.7,18,17,3.036,0.007,0.134,0.279,0.216,0.104,0.060,0.075,0.037,0.030,0.030,0.007,0.007,0.000,0.007,0.007,0.000,0.000,0.000,0.142,0.487,0.216,0.090,0.022,0.007,0.022,0.007,0.000,0.000,0.000,0.007,0.104,0.644,0.201,0.037,0.007,0.007,0.000,0.000,0.261,0.395,0.172,0.075,0.022,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),12: 11am (11am-12noon),327,2951,2878,17.5,16.7,17,17,3.332,0.030,0.143,0.232,0.120,0.120,0.113,0.128,0.015,0.015,0.008,0.008,0.015,0.008,0.000,0.015,0.030,0.000,0.008,0.180,0.435,0.218,0.060,0.000,0.008,0.045,0.008,0.000,0.008,0.000,0.030,0.090,0.662,0.180,0.053,0.015,0.000,0.000,0.000,0.256,0.248,0.316,0.075,0.045,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),13: 12pm (12noon-1pm),258,2833,2827,17.9,16.8,18,17,3.551,0.021,0.191,0.149,0.235,0.085,0.043,0.096,0.053,0.021,0.053,0.021,0.000,0.000,0.011,0.000,0.021,0.000,0.011,0.213,0.404,0.191,0.085,0.021,0.000,0.043,0.000,0.000,0.011,0.000,0.021,0.117,0.637,0.160,0.064,0.011,0.011,0.000,0.000,0.256,0.234,0.255,0.085,0.074,0.096
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),14: 1pm (1pm-2pm),383,2217,2287,10.0,10.3,16,16,3.063,0.007,0.153,0.263,0.222,0.118,0.097,0.049,0.014,0.035,0.028,0.014,0.000,0.000,0.000,0.000,0.000,0.007,0.007,0.194,0.486,0.201,0.056,0.021,0.021,0.007,0.000,0.000,0.000,0.000,0.000,0.090,0.729,0.167,0.014,0.000,0.000,0.000,0.000,0.250,0.346,0.174,0.139,0.028,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),15: 2pm (2pm-3pm),256,2565,2770,14.1,15.0,17,17,3.981,0.000,0.168,0.221,0.211,0.105,0.095,0.053,0.042,0.000,0.000,0.021,0.021,0.021,0.000,0.000,0.042,0.000,0.000,0.158,0.484,0.168,0.074,0.063,0.021,0.000,0.000,0.000,0.011,0.000,0.021,0.053,0.715,0.189,0.032,0.011,0.000,0.000,0.000,0.200,0.326,0.232,0.126,0.032,0.084
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),16: 3pm (3pm-4pm),318,2361,2514,11.6,11.9,16,16,4.091,0.009,0.217,0.191,0.174,0.139,0.061,0.061,0.026,0.052,0.026,0.017,0.000,0.009,0.000,0.009,0.009,0.009,0.000,0.270,0.338,0.261,0.052,0.035,0.000,0.017,0.000,0.000,0.009,0.009,0.000,0.113,0.687,0.174,0.026,0.000,0.000,0.000,0.000,0.148,0.381,0.183,0.096,0.096,0.096
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),17: 4pm (4pm-5pm),262,2384,2456,13.5,13.3,17,17,3.611,0.000,0.150,0.320,0.200,0.060,0.130,0.050,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.010,0.020,0.000,0.000,0.190,0.490,0.230,0.040,0.020,0.000,0.010,0.000,0.000,0.010,0.000,0.010,0.130,0.650,0.190,0.020,0.000,0.010,0.000,0.000,0.150,0.360,0.200,0.150,0.060,0.080
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),18: 5pm (5pm-6pm),184,2304,2336,10.6,10.7,16,16,3.183,0.015,0.118,0.279,0.235,0.132,0.118,0.015,0.029,0.000,0.029,0.000,0.015,0.000,0.015,0.000,0.000,0.000,0.015,0.206,0.426,0.265,0.044,0.029,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.662,0.191,0.029,0.000,0.000,0.000,0.000,0.074,0.529,0.206,0.103,0.029,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),19: 6pm (6pm-7pm),153,2525,2616,12.9,12.7,15,15,3.686,0.000,0.117,0.150,0.332,0.117,0.150,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.017,0.000,0.000,0.133,0.550,0.250,0.033,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.017,0.183,0.651,0.133,0.033,0.000,0.000,0.000,0.000,0.233,0.433,0.100,0.117,0.000,0.117
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),20: 7pm (7pm-8pm),92,2386,2372,12.8,12.5,18,18,2.739,0.000,0.050,0.300,0.275,0.175,0.100,0.025,0.000,0.025,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.500,0.275,0.050,0.075,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.150,0.475,0.275,0.100,0.000,0.000,0.000,0.000,0.200,0.550,0.075,0.075,0.075,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),21: 8pm (8pm-9pm),10,3164,3164,15.6,15.6,18,18,3.238,0.000,0.250,0.000,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.250,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),22: 9pm (9pm-10pm),15,1387,1387,9.1,9.1,24,24,2.580,0.167,0.333,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),23: 10pm (10pm-11pm),5,2276,2276,13.1,13.1,20,20,2.485,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),00: All Day (12am-12am),3088,2380,2413,12.6,12.7,17,17,3.047,0.025,0.135,0.267,0.219,0.137,0.077,0.046,0.030,0.018,0.012,0.009,0.005,0.003,0.003,0.002,0.012,0.003,0.048,0.070,0.565,0.187,0.073,0.013,0.010,0.012,0.004,0.001,0.002,0.001,0.011,0.162,0.540,0.240,0.047,0.007,0.004,0.000,0.000,0.223,0.442,0.124,0.112,0.036,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),01: 12am (12am-1am),0,2509,2509,15.4,15.4,22,22,1.859,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),04: 3am (3am-4am),0,953,953,4.4,4.4,16,16,2.414,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),05: 4am (4am-5am),16,1798,1935,8.4,9.3,18,18,2.764,0.021,0.188,0.415,0.188,0.021,0.083,0.042,0.000,0.000,0.021,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.042,0.042,0.645,0.229,0.000,0.000,0.021,0.021,0.000,0.000,0.000,0.000,0.000,0.146,0.458,0.333,0.063,0.000,0.000,0.000,0.000,0.083,0.729,0.146,0.021,0.000,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),06: 5am (5am-6am),169,2064,2122,11.1,11.5,18,18,2.673,0.021,0.140,0.327,0.222,0.133,0.064,0.041,0.030,0.006,0.004,0.000,0.004,0.000,0.002,0.002,0.004,0.002,0.017,0.054,0.612,0.207,0.073,0.013,0.007,0.006,0.000,0.000,0.000,0.000,0.009,0.110,0.539,0.280,0.058,0.004,0.009,0.000,0.000,0.226,0.554,0.112,0.071,0.009,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),07: 6am (6am-7am),127,2082,2156,10.7,11.1,18,18,2.710,0.009,0.188,0.260,0.261,0.126,0.070,0.032,0.021,0.009,0.006,0.003,0.003,0.003,0.003,0.000,0.006,0.000,0.026,0.035,0.660,0.167,0.076,0.012,0.006,0.012,0.003,0.000,0.000,0.000,0.003,0.103,0.530,0.317,0.041,0.006,0.003,0.000,0.000,0.232,0.550,0.106,0.059,0.018,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),08: 7am (7am-8am),84,2043,2092,9.0,9.1,16,16,3.115,0.017,0.185,0.302,0.198,0.099,0.103,0.043,0.022,0.004,0.009,0.009,0.000,0.009,0.000,0.000,0.000,0.009,0.030,0.078,0.646,0.181,0.039,0.000,0.004,0.009,0.000,0.004,0.000,0.000,0.000,0.129,0.634,0.224,0.009,0.004,0.000,0.000,0.000,0.172,0.479,0.112,0.155,0.026,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),09: 8am (8am-9am),80,2122,2125,10.5,10.4,16,16,3.282,0.009,0.233,0.266,0.220,0.112,0.065,0.052,0.009,0.004,0.004,0.004,0.000,0.000,0.013,0.000,0.009,0.000,0.034,0.142,0.596,0.168,0.034,0.000,0.000,0.009,0.000,0.000,0.000,0.004,0.013,0.177,0.534,0.254,0.022,0.013,0.000,0.000,0.000,0.203,0.362,0.155,0.168,0.043,0.069
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),10: 9am (9am-10am),153,2616,2693,15.7,15.5,17,17,3.605,0.033,0.123,0.249,0.239,0.147,0.045,0.043,0.031,0.017,0.019,0.012,0.000,0.000,0.000,0.009,0.033,0.005,0.040,0.092,0.548,0.206,0.043,0.009,0.002,0.017,0.000,0.000,0.005,0.000,0.033,0.166,0.562,0.213,0.033,0.021,0.005,0.000,0.000,0.197,0.242,0.182,0.220,0.071,0.088
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),11: 10am (10am-11am),239,2292,2311,12.8,12.1,17,16,3.991,0.034,0.166,0.278,0.219,0.128,0.066,0.033,0.018,0.015,0.007,0.009,0.004,0.003,0.001,0.001,0.018,0.003,0.061,0.096,0.613,0.140,0.045,0.006,0.010,0.007,0.001,0.001,0.000,0.001,0.016,0.169,0.567,0.222,0.030,0.010,0.001,0.001,0.000,0.152,0.243,0.158,0.187,0.087,0.173
