,Day Type,Day Part,Avg Trip Time (min),Month,Year,Month.1,Day,Time,Check_Flag,Average of temp,Average of feels_like,Average of temp_min,Average of temp_max,Average of pressure,Average of humidity,Sum of rain_1h,Average of wind_speed,Average of wind_gust
378,3: Wednesday (W-W),05: 4am (4am-5am),7.833333333,June,21.0,6.0,3.0,4.0,21634,61.668000000000006,61.593999999999994,58.29,64.486,1011.8,86.4,2.03,3.342,3.5
379,3: Wednesday (W-W),10: 9am (9am-10am),30.2,June,21.0,6.0,3.0,9.0,21639,58.826,58.65,56.220000000000006,62.388,1012.2,90.2,41.15,7.786,16.0
380,3: Wednesday (W-W),11: 10am (10am-11am),60.18333333,June,21.0,6.0,3.0,10.0,216310,59.18800000000001,59.144000000000005,56.775999999999996,61.970000000000006,1012.6,92.2,26.42,5.6,12.996666666666668
381,3: Wednesday (W-W),12: 11am (11am-12noon),70.4,June,21.0,6.0,3.0,11.0,216311,62.03000000000001,62.13166666666666,59.49666666666666,64.82000000000001,1012.6666666666666,89.33333333333333,28.96,9.6,17.24
382,3: Wednesday (W-W),13: 12pm (12noon-1pm),28.5,June,21.0,6.0,3.0,12.0,216312,64.148,64.15,61.152,67.19,1013.0,82.6,1.02,7.529999999999999,14.666666666666666
383,3: Wednesday (W-W),14: 1pm (1pm-2pm),28.18333333,June,21.0,6.0,3.0,13.0,216313,67.388,67.346,63.282,71.018,1013.2,74.8,0.0,8.506,13.996666666666668
384,3: Wednesday (W-W),15: 2pm (2pm-3pm),23.38333333,June,21.0,6.0,3.0,14.0,216314,69.906,70.35,65.878,72.788,1013.2,65.6,0.0,9.27,14.003333333333332
385,3: Wednesday (W-W),16: 3pm (3pm-4pm),15.86666667,June,21.0,6.0,3.0,15.0,216315,72.442,73.146,67.496,75.482,1013.6,58.4,0.0,9.654,13.336666666666666
386,3: Wednesday (W-W),17: 4pm (4pm-5pm),29.83333333,June,21.0,6.0,3.0,16.0,216316,73.268,74.06800000000001,68.704,76.474,1013.0,57.2,0.0,10.768,13.006666666666668
387,3: Wednesday (W-W),19: 6pm (6pm-7pm),32.1,June,21.0,6.0,3.0,18.0,216318,75.946,77.75,70.84599999999999,78.83,1013.2,53.4,0.0,13.502,20.0
388,3: Wednesday (W-W),20: 7pm (7pm-8pm),18.4,June,21.0,6.0,3.0,19.0,216319,71.97200000000001,71.35999999999999,68.256,78.42,1013.4,51.4,0.0,12.169999999999998,19.236666666666668
389,3: Wednesday (W-W),06: 5am (5am-6am),38.45,June,21.0,6.0,3.0,5.0,21635,60.814,60.786,57.386,64.34599999999999,1011.6,89.2,2.23,6.462000000000001,13.0
390,3: Wednesday (W-W),21: 8pm (8pm-9pm),18.85,June,21.0,6.0,3.0,20.0,216320,74.442,73.75999999999999,72.10799999999999,77.214,1013.0,47.6,0.0,12.484,17.236666666666668
391,3: Wednesday (W-W),07: 6am (6am-7am),4.35,June,21.0,6.0,3.0,6.0,21636,60.712,60.620000000000005,58.23,63.432,1011.6,88.0,0.8,4.644,7.505
392,3: Wednesday (W-W),09: 8am (8am-9am),22.63333333,June,21.0,6.0,3.0,8.0,21638,59.507999999999996,59.408,57.11,62.492,1011.6,90.4,0.17,5.6,11.004999999999999
393,3: Wednesday (W-W),22: 9pm (9pm-10pm),14.76666667,June,21.0,6.0,3.0,21.0,216321,72.71600000000001,71.862,67.88600000000001,75.28799999999998,1013.0,49.4,0.0,14.735999999999999,20.676666666666666
394,3: Wednesday (W-W),04: 3am (3am-4am),31.38333333,June,21.0,6.0,3.0,3.0,21633,62.45399999999999,62.431999999999995,59.146,65.232,1012.2,85.8,4.57,6.992,8.5
395,3: Wednesday (W-W),23: 10pm (10pm-11pm),14.76666667,June,21.0,6.0,3.0,22.0,216322,70.59400000000001,69.888,66.744,73.85,1013.6,53.4,0.0,10.86,18.01
396,4: Thursday (Th-Th),00: All Day (12am-12am),32.93333333,June,21.0,6.0,4.0,-1.0,2164-1,60.41104167,59.1671875,56.35635417,64.02010417,1018.552083,63.85416667,0.94,7.564583333,13.35725
397,4: Thursday (Th-Th),05: 4am (4am-5am),30.33333333,June,21.0,6.0,4.0,4.0,21644,55.935,54.685,52.105,59.38249999999999,1017.5,73.5,0.0,4.3100000000000005,0.0
398,4: Thursday (Th-Th),10: 9am (9am-10am),31.5,June,21.0,6.0,4.0,9.0,21649,52.735,50.9775,48.595,56.7225,1018.75,75.5,0.0,6.2425,14.0
399,4: Thursday (Th-Th),11: 10am (10am-11am),32.53333333,June,21.0,6.0,4.0,10.0,216410,53.6275,52.24,50.589999999999996,57.0175,1019.0,75.5,0.0,3.9925,7.330000000000001
400,4: Thursday (Th-Th),12: 11am (11am-12noon),44.7,June,21.0,6.0,4.0,11.0,216411,56.1375,54.847500000000004,53.725,59.2475,1019.25,72.25,0.0,4.9975000000000005,7.9975000000000005
401,4: Thursday (Th-Th),13: 12pm (12noon-1pm),26.03333333,June,21.0,6.0,4.0,12.0,216412,58.74,57.545,56.147499999999994,61.155,1019.5,68.75,0.0,5.8725,10.753333333333332
402,4: Thursday (Th-Th),14: 1pm (1pm-2pm),25.16666667,June,21.0,6.0,4.0,13.0,216413,61.36750000000001,60.1575,57.92999999999999,64.98,1020.0,62.75,0.0,8.45,13.5
403,4: Thursday (Th-Th),15: 2pm (2pm-3pm),25.7,June,21.0,6.0,4.0,14.0,216414,64.05000000000001,62.82,59.629999999999995,67.64,1020.0,56.75,0.0,10.525,17.494999999999997
404,4: Thursday (Th-Th),16: 3pm (3pm-4pm),67.46666667,June,21.0,6.0,4.0,15.0,216415,65.5675,64.3125,61.08,69.495,1019.75,53.0,0.0,12.2925,18.0
405,4: Thursday (Th-Th),17: 4pm (4pm-5pm),19.63333333,June,21.0,6.0,4.0,16.0,216416,66.7475,65.4625,61.582499999999996,70.8075,1020.0,49.75,0.0,12.69,16.52
406,4: Thursday (Th-Th),18: 5pm (5pm-6pm),69.51666667,June,21.0,6.0,4.0,17.0,216417,67.39750000000001,66.19500000000001,60.855000000000004,71.2425,1019.75,50.25,0.0,12.567499999999999,18.21
407,4: Thursday (Th-Th),19: 6pm (6pm-7pm),2.583333333,June,21.0,6.0,4.0,18.0,216418,67.0925,65.845,61.83,71.04,1019.5,50.0,0.11,10.257499999999999,14.42
408,4: Thursday (Th-Th),20: 7pm (7pm-8pm),16.1,June,21.0,6.0,4.0,19.0,216419,65.99249999999999,64.7675,61.10749999999999,70.6925,1019.25,52.75,0.18,7.9350000000000005,13.660000000000002
409,4: Thursday (Th-Th),06: 5am (5am-6am),19.06666667,June,21.0,6.0,4.0,5.0,21645,55.017500000000005,53.80500000000001,51.035000000000004,59.285,1017.5,76.25,0.0,4.8950000000000005,17.27
410,4: Thursday (Th-Th),07: 6am (6am-7am),53.71666667,June,21.0,6.0,4.0,6.0,21646,54.34,53.137499999999996,50.23,58.457499999999996,1017.75,78.0,0.0,4.025,0.0
411,4: Thursday (Th-Th),09: 8am (8am-9am),24.66666667,June,21.0,6.0,4.0,8.0,21648,53.787499999999994,52.6125,50.6625,57.3125,1018.25,73.5,0.0,4.915,8.99
412,4: Thursday (Th-Th),04: 3am (3am-4am),41.5,June,21.0,6.0,4.0,3.0,21643,57.0525,55.755,53.31,60.565000000000005,1017.25,70.25,0.0,6.49,0.0
413,4: Thursday (Th-Th),08: 7am (7am-8am),20.28333333,June,21.0,6.0,4.0,7.0,21647,53.92,53.010000000000005,50.2975,57.8725,1017.75,78.25,0.0,3.6625000000000005,3.0
414,6: Saturday (Sa-Sa),00: All Day (12am-12am),34.78333333,June,21.0,6.0,6.0,-1.0,2166-1,61.26822917,61.05083333,57.1903125,65.57125,1012.875,83.55208333,1.48,9.488541667,11.06631579
415,6: Saturday (Sa-Sa),05: 4am (4am-5am),21.96666667,June,21.0,6.0,6.0,4.0,21664,56.11500000000001,55.9,53.4375,59.2475,1014.75,88.5,0.0,4.8175,1.99
416,6: Saturday (Sa-Sa),10: 9am (9am-10am),4.7,June,21.0,6.0,6.0,9.0,21669,54.995000000000005,54.64000000000001,52.2175,58.34,1013.25,91.75,0.0,9.5825,3.0
417,6: Saturday (Sa-Sa),11: 10am (10am-11am),20.63333333,June,21.0,6.0,6.0,10.0,216610,56.125,55.465,53.9625,58.97,1013.25,90.75,0.11,6.7775,7.995
418,6: Saturday (Sa-Sa),12: 11am (11am-12noon),70.05,June,21.0,6.0,6.0,11.0,216611,58.2675,58.0125,55.75750000000001,61.557500000000005,1013.25,89.75,0.0,9.02,8.01
419,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),115.0,June,21.0,6.0,6.0,12.0,216612,60.662499999999994,60.445,57.11,64.13499999999999,1013.25,85.5,0.0,7.215,10.280000000000001
420,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),21.33333333,June,21.0,6.0,6.0,13.0,216613,62.875,62.7975,57.6575,66.7675,1013.0,83.75,0.25,10.1825,12.0
421,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),82.11666667,June,21.0,6.0,6.0,14.0,216614,64.445,64.41,60.11,68.9675,1013.0,81.25,0.25,11.09,15.504999999999999
422,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),37.36666667,June,21.0,6.0,6.0,15.0,216615,65.1825,65.07000000000001,58.4075,69.9975,1012.5,78.0,0.25,10.9475,14.004999999999999
423,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),25.66666667,June,21.0,6.0,6.0,16.0,216616,66.3725,66.2825,59.405,72.7175,1012.0,76.0,0.25,11.91,17.326666666666668
424,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),23.28333333,June,21.0,6.0,6.0,17.0,216617,68.425,68.395,61.650000000000006,75.215,1011.75,73.0,0.0,10.2,14.666666666666666
425,6: Saturday (Sa-Sa),06: 5am (5am-6am),49.26666667,June,21.0,6.0,6.0,5.0,21665,55.76,55.0625,53.0375,58.75,1014.5,89.25,0.0,4.385,4.005
426,6: Saturday (Sa-Sa),09: 8am (8am-9am),12.68333333,June,21.0,6.0,6.0,8.0,21668,55.1075,54.78,52.4125,58.5875,1013.5,91.75,0.0,8.0475,4.0
427,6: Saturday (Sa-Sa),04: 3am (3am-4am),1.516666667,June,21.0,6.0,6.0,3.0,21663,56.607499999999995,56.102500000000006,54.232499999999995,59.61750000000001,1015.25,88.0,0.0,5.2075,7.0
428,6: Saturday (Sa-Sa),08: 7am (7am-8am),45.25,June,21.0,6.0,6.0,7.0,21667,55.2925,55.0275,52.582499999999996,57.92,1014.0,89.25,0.0,7.924999999999999,5.0
429,7: Sunday (Su-Su),00: All Day (12am-12am),31.01666667,June,21.0,6.0,7.0,-1.0,2167-1,66.92385417,67.014375,62.43729167,71.83385417,1011.322917,78.30208333,1.54,11.17364583,17.79846154
430,7: Sunday (Su-Su),10: 9am (9am-10am),14.11666667,June,21.0,6.0,7.0,9.0,21679,59.2375,59.24249999999999,56.21,63.415,1011.0,93.25,0.0,7.22,0.0
431,7: Sunday (Su-Su),11: 10am (10am-11am),31.93333333,June,21.0,6.0,7.0,10.0,216710,60.1275,60.224999999999994,57.305,64.44,1011.5,93.25,0.0,7.7675,0.0
432,7: Sunday (Su-Su),12: 11am (11am-12noon),20.6,June,21.0,6.0,7.0,11.0,216711,62.9425,63.2525,60.11750000000001,67.4425,1012.0,91.75,0.0,7.48,0.0
433,7: Sunday (Su-Su),13: 12pm (12noon-1pm),26.63333333,June,21.0,6.0,7.0,12.0,216712,67.0125,67.285,62.9425,70.705,1012.25,82.25,0.0,10.204999999999998,14.0
434,7: Sunday (Su-Su),14: 1pm (1pm-2pm),57.5,June,21.0,6.0,7.0,13.0,216713,70.02,70.29249999999999,65.16749999999999,75.11,1012.5,76.0,0.0,9.7025,11.01
435,7: Sunday (Su-Su),15: 2pm (2pm-3pm),33.58333333,June,21.0,6.0,7.0,14.0,216714,72.845,73.0025,68.9325,77.245,1012.25,67.5,0.51,12.454999999999998,23.5
436,7: Sunday (Su-Su),16: 3pm (3pm-4pm),37.53333333,June,21.0,6.0,7.0,15.0,216715,75.51249999999999,75.51,71.66250000000001,80.13,1012.25,62.0,0.0,9.4725,20.49
437,7: Sunday (Su-Su),17: 4pm (4pm-5pm),94.43333333,June,21.0,6.0,7.0,16.0,216716,77.7325,78.36999999999999,70.9075,82.0625,1012.5,59.25,0.0,14.36,0.0
438,7: Sunday (Su-Su),18: 5pm (5pm-6pm),38.25,June,21.0,6.0,7.0,17.0,216717,76.6275,76.8125,66.385,82.3425,1012.0,60.0,0.76,12.4025,25.130000000000003
439,7: Sunday (Su-Su),19: 6pm (6pm-7pm),38.25,June,21.0,6.0,7.0,18.0,216718,75.65,75.9875,67.9675,82.8675,1011.5,62.25,0.0,13.8625,21.0
440,7: Sunday (Su-Su),20: 7pm (7pm-8pm),31.63333333,June,21.0,6.0,7.0,19.0,216719,75.8475,76.06,67.3825,82.41499999999999,1011.75,60.75,0.0,15.8,20.71
441,7: Sunday (Su-Su),06: 5am (5am-6am),37.9,June,21.0,6.0,7.0,5.0,21675,59.9525,59.965,57.0875,63.43000000000001,1010.75,91.75,0.0,9.9275,0.0
442,7: Sunday (Su-Su),21: 8pm (8pm-9pm),1.866666667,June,21.0,6.0,7.0,20.0,216720,74.27250000000001,74.31750000000001,67.485,81.42499999999998,1011.5,62.5,0.0,16.785,0.0
443,7: Sunday (Su-Su),09: 8am (8am-9am),23.48333333,June,21.0,6.0,7.0,8.0,21678,59.95,59.9825,56.592499999999994,63.620000000000005,1010.5,92.25,0.0,7.79,0.0
444,7: Sunday (Su-Su),08: 7am (7am-8am),31.61666667,June,21.0,6.0,7.0,7.0,21677,60.4125,60.387499999999996,57.14750000000001,64.3425,1010.5,90.0,0.1,9.25,3.0
445,5: Friday (F-F),00: All Day (12am-12am),28.23333333,June,21.0,6.0,5.0,-1.0,2165-1,58.35242424,57.78646465,54.53333333,62.39070707,1018.131313,81.02020202,15.04,6.163333333,7.501458333
446,5: Friday (F-F),05: 4am (4am-5am),54.83333333,June,21.0,6.0,5.0,4.0,21654,53.519999999999996,53.025000000000006,50.1275,56.995000000000005,1019.5,84.25,0.0,3.6225,2.505
447,5: Friday (F-F),10: 9am (9am-10am),45.36666667,June,21.0,6.0,5.0,9.0,21659,52.417500000000004,51.192499999999995,48.317499999999995,56.24249999999999,1018.5,90.0,0.11,5.01,5.33
448,5: Friday (F-F),11: 10am (10am-11am),28.46666667,June,21.0,6.0,5.0,10.0,216510,53.835,53.1775,50.865,57.535,1018.75,90.75,0.0,3.975,6.5
449,5: Friday (F-F),12: 11am (11am-12noon),10.53333333,June,21.0,6.0,5.0,11.0,216511,56.73,56.1775,54.365,60.17,1018.75,86.75,0.0,5.3375,7.505
450,5: Friday (F-F),13: 12pm (12noon-1pm),19.33333333,June,21.0,6.0,5.0,12.0,216512,59.0925,58.6275,55.10499999999999,62.9675,1018.75,83.5,0.0,3.51,11.99
451,5: Friday (F-F),14: 1pm (1pm-2pm),29.78333333,June,21.0,6.0,5.0,13.0,216513,60.029999999999994,59.5975,55.917500000000004,64.66499999999999,1019.0,82.25,0.0,5.765000000000001,7.673333333333333
452,5: Friday (F-F),15: 2pm (2pm-3pm),38.78333333,June,21.0,6.0,5.0,14.0,216514,61.3025,60.852500000000006,58.35499999999999,65.0775,1018.5,79.25,0.0,4.9350000000000005,7.010000000000001
453,5: Friday (F-F),16: 3pm (3pm-4pm),46.3,June,21.0,6.0,5.0,15.0,216515,62.912499999999994,62.47500000000001,57.875,67.92,1018.0,76.0,0.0,4.4775,6.336666666666666
454,5: Friday (F-F),09: 8am (8am-9am),45.36666667,June,21.0,6.0,5.0,8.0,21658,52.155,51.7625,48.39,55.935,1018.5,91.25,0.22,1.9025,4.0
455,5: Friday (F-F),22: 9pm (9pm-10pm),5.85,June,21.0,6.0,5.0,21.0,216521,63.370000000000005,62.942499999999995,59.852500000000006,68.10249999999999,1015.5,75.25,0.51,8.3675,4.505
456,0: All Days (M-Su),00: All Day (12am-12am),23.16666667,July,19.0,7.0,0.0,-1.0,1970-1,67.46089473684212,67.55582894736837,62.739697368421254,72.43332894736838,1012.9026315789474,75.67236842105264,70.75,5.001671052631582,8.39169675090253
457,0: All Days (M-Su),05: 4am (4am-5am),16.03333333,July,19.0,7.0,0.0,4.0,19704,62.16838709677419,62.14612903225807,58.59387096774192,66.79290322580644,1013.0967741935484,86.38709677419355,1.4,4.478064516129033,7.412941176470588
458,0: All Days (M-Su),10: 9am (9am-10am),22.66666667,July,19.0,7.0,0.0,9.0,19709,59.2909375,59.12906250000002,55.520312499999974,63.79875000000001,1013.0,89.5625,0.77,3.1028125,6.368421052631579
459,0: All Days (M-Su),11: 10am (10am-11am),16.98333333,July,19.0,7.0,0.0,10.0,197010,59.584687499999994,59.43843750000002,55.93593749999999,63.694062500000015,1013.21875,89.28125,2.87,3.0346875,6.157894736842105
460,0: All Days (M-Su),12: 11am (11am-12noon),29.21666667,July,19.0,7.0,0.0,11.0,197011,62.215625,62.1815625,58.81562499999999,66.48,1013.40625,86.03125,1.85,3.07875,6.134090909090909
461,0: All Days (M-Su),13: 12pm (12noon-1pm),29.1,July,19.0,7.0,0.0,12.0,197012,65.08375,65.09718750000002,61.0446875,69.7690625,1013.59375,80.96875,3.23,3.7796874999999996,6.241379310344828
462,0: All Days (M-Su),14: 1pm (1pm-2pm),17.71666667,July,19.0,7.0,0.0,13.0,197013,68.40225806451613,68.47677419354838,63.08774193548386,73.95258064516128,1013.8709677419355,75.19354838709677,2.02,4.70258064516129,6.968214285714287
463,0: All Days (M-Su),15: 2pm (2pm-3pm),22.18333333,July,19.0,7.0,0.0,14.0,197014,71.85129032258064,72.20709677419352,66.93354838709678,77.71806451612905,1013.6129032258065,69.25806451612904,2.54,4.799032258064516,7.132333333333334
464,0: All Days (M-Su),16: 3pm (3pm-4pm),17.98333333,July,19.0,7.0,0.0,15.0,197015,73.63064516129032,73.94741935483871,67.56935483870967,79.18483870967742,1013.3870967741935,64.74193548387096,3.56,5.68258064516129,8.100666666666665
465,0: All Days (M-Su),17: 4pm (4pm-5pm),22.63333333,July,19.0,7.0,0.0,16.0,197016,74.30333333333336,74.81363636363638,68.15303030303028,80.0421212121212,1012.939393939394,64.06060606060606,3.12,6.699393939393939,9.451290322580642
466,0: All Days (M-Su),18: 5pm (5pm-6pm),22.55,July,19.0,7.0,0.0,17.0,197017,75.75451612903228,76.3241935483871,68.92290322580642,81.86290322580645,1012.9677419354839,60.096774193548384,2.71,7.088387096774194,10.332999999999998
467,0: All Days (M-Su),19: 6pm (6pm-7pm),29.71666667,July,19.0,7.0,0.0,18.0,197018,76.2390322580645,76.6332258064516,69.50999999999998,82.47516129032259,1012.5483870967741,58.67741935483871,1.45,7.838387096774193,11.870645161290323
468,0: All Days (M-Su),20: 7pm (7pm-8pm),24.5,July,19.0,7.0,0.0,19.0,197019,75.86718750000001,76.2046875,69.3371875,82.2559375,1012.375,59.59375,1.19,7.1634375,10.834666666666667
469,0: All Days (M-Su),06: 5am (5am-6am),24.36666667,July,19.0,7.0,0.0,5.0,19705,61.2421875,61.19875000000001,57.73843749999998,65.50999999999999,1013.09375,87.90625,1.5299999999999998,3.5418749999999997,7.586666666666667
470,0: All Days (M-Su),21: 8pm (8pm-9pm),10.4,July,19.0,7.0,0.0,20.0,197020,74.60718750000001,74.94187500000001,68.53562499999998,81.10218749999999,1012.125,61.84375,4.16,7.526562499999999,11.107142857142858
471,0: All Days (M-Su),07: 6am (6am-7am),11.2,July,19.0,7.0,0.0,6.0,19706,60.89032258064516,60.802258064516124,57.10870967741934,65.27935483870968,1012.9354838709677,87.70967741935483,1.2,3.9764516129032264,6.648823529411764
472,0: All Days (M-Su),09: 8am (8am-9am),27.28333333,July,19.0,7.0,0.0,8.0,19708,59.769999999999996,59.6574193548387,55.992903225806444,64.12387096774194,1012.9032258064516,89.58064516129032,0.5,3.2109677419354834,5.875625
473,0: All Days (M-Su),22: 9pm (9pm-10pm),10.66666667,July,19.0,7.0,0.0,21.0,197021,74.23970588235292,74.41470588235293,68.14411764705882,80.1135294117647,1011.4411764705883,63.470588235294116,10.189999999999998,6.818235294117647,11.665
474,0: All Days (M-Su),04: 3am (3am-4am),1.183333333,July,19.0,7.0,0.0,3.0,19703,63.09031249999999,63.08875,59.648124999999986,67.21656249999998,1013.0625,84.90625,4.46,4.794062500000001,7.312105263157895
475,0: All Days (M-Su),23: 10pm (10pm-11pm),51.21666667,July,19.0,7.0,0.0,22.0,197022,73.1551612903226,73.22451612903225,67.52806451612904,78.07322580645162,1012.2258064516129,63.38709677419355,12.67,6.613548387096775,10.062903225806451
476,1: Monday (M-M),00: All Day (12am-12am),26.03333333,July,19.0,7.0,1.0,-1.0,1971-1,68.02966667,67.95191667,63.86416667,72.1125,1011.316667,71.98333333,1.74,6.335166667,9.961650485
477,1: Monday (M-M),05: 4am (4am-5am),8.3,July,19.0,7.0,1.0,4.0,19714,62.681999999999995,62.676,58.926,66.918,1011.0,85.6,0.25,5.601999999999999,9.7525
478,1: Monday (M-M),10: 9am (9am-10am),18.01666667,July,19.0,7.0,1.0,9.0,19719,59.19,58.934000000000005,54.791999999999994,62.736000000000004,1011.4,87.8,0.0,5.2,8.504999999999999
479,1: Monday (M-M),11: 10am (10am-11am),28.96666667,July,19.0,7.0,1.0,10.0,197110,59.208000000000006,58.996,55.214,62.888,1012.0,88.6,0.0,6.072,11.666666666666666
480,1: Monday (M-M),12: 11am (11am-12noon),17.2,July,19.0,7.0,1.0,11.0,197111,62.274,62.120000000000005,59.098,66.396,1012.0,83.4,0.0,7.403999999999999,9.794
481,1: Monday (M-M),13: 12pm (12noon-1pm),27.58333333,July,19.0,7.0,1.0,12.0,197112,65.154,65.09,61.34599999999999,69.34400000000001,1012.0,79.2,0.0,5.394,7.998
482,1: Monday (M-M),14: 1pm (1pm-2pm),25.98333333,July,19.0,7.0,1.0,13.0,197113,68.38,68.33399999999999,64.114,73.78999999999999,1012.4,72.8,0.0,6.206,8.602
483,1: Monday (M-M),15: 2pm (2pm-3pm),22.83333333,July,19.0,7.0,1.0,14.0,197114,72.15,72.072,68.782,76.72800000000001,1012.0,64.0,0.0,6.4,9.196000000000002
484,1: Monday (M-M),16: 3pm (3pm-4pm),15.53333333,July,19.0,7.0,1.0,15.0,197115,74.084,73.82000000000001,68.96,78.464,1011.8,59.2,0.0,6.401999999999999,9.004
485,1: Monday (M-M),17: 4pm (4pm-5pm),19.6,July,19.0,7.0,1.0,16.0,197116,75.29400000000001,74.994,69.808,80.052,1012.0,56.6,0.0,7.002,10.203999999999999
486,1: Monday (M-M),18: 5pm (5pm-6pm),35.35,July,19.0,7.0,1.0,17.0,197117,76.896,77.148,72.66799999999998,81.45400000000001,1012.0,52.8,0.0,6.398000000000001,9.604
487,1: Monday (M-M),19: 6pm (6pm-7pm),21.06666667,July,19.0,7.0,1.0,18.0,197118,76.682,76.728,71.176,82.03999999999999,1011.2,50.8,0.0,7.804,11.796000000000001
488,1: Monday (M-M),20: 7pm (7pm-8pm),71.53333333,July,19.0,7.0,1.0,19.0,197119,77.242,77.396,72.162,81.59,1011.4,50.2,0.0,8.604,12.799999999999999
489,1: Monday (M-M),06: 5am (5am-6am),12.23333333,July,19.0,7.0,1.0,5.0,19715,61.59599999999999,61.556000000000004,58.414,65.238,1010.6,87.2,0.0,4.766,12.504999999999999
490,1: Monday (M-M),07: 6am (6am-7am),11.2,July,19.0,7.0,1.0,6.0,19716,61.176,61.034000000000006,57.208000000000006,64.788,1010.8,86.0,0.0,6.2,8.402
491,1: Monday (M-M),09: 8am (8am-9am),27.28333333,July,19.0,7.0,1.0,8.0,19718,59.67,59.53000000000001,55.681999999999995,63.33599999999999,1011.0,89.2,0.0,6.4079999999999995,10.67
492,2: Tuesday (Tu-Tu),00: All Day (12am-12am),23.1,July,19.0,7.0,2.0,-1.0,1972-1,67.46520325,67.47577236,62.58186992,72.53235772,1011.869919,73.34146341,17.99,4.600650407,7.839772727
493,2: Tuesday (Tu-Tu),05: 4am (4am-5am),10.01666667,July,19.0,7.0,2.0,4.0,19724,62.074,61.88599999999999,58.25600000000001,66.826,1012.6,83.0,1.02,5.239999999999999,7.673333333333333
494,2: Tuesday (Tu-Tu),10: 9am (9am-10am),19.41666667,July,19.0,7.0,2.0,9.0,19729,60.008,59.839999999999996,55.83399999999999,64.71799999999999,1012.2,88.0,0.52,3.7980000000000005,6.2475000000000005
495,2: Tuesday (Tu-Tu),11: 10am (10am-11am),13.2,July,19.0,7.0,2.0,10.0,197210,60.434000000000005,60.30800000000001,56.50999999999999,64.256,1012.0,88.0,0.22,2.496,5.5
496,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),26.23333333,July,19.0,7.0,2.0,11.0,197211,62.298,62.224000000000004,58.196000000000005,66.03800000000001,1012.6,85.0,0.0,3.002,5.25
497,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),38.43333333,July,19.0,7.0,2.0,12.0,197212,64.84599999999999,64.656,60.9,68.872,1012.8,77.2,0.0,1.8039999999999998,4.33
498,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),13.86666667,July,19.0,7.0,2.0,13.0,197213,66.938,66.75399999999999,61.672000000000004,73.426,1012.8,72.8,0.11,4.272,7.673333333333333
499,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),15.93333333,July,19.0,7.0,2.0,14.0,197214,71.166,71.22399999999999,65.41,77.59400000000001,1012.6,69.0,0.76,3.3980000000000006,5.196000000000001
500,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),20.11666667,July,19.0,7.0,2.0,15.0,197215,73.584,74.02799999999999,67.46,79.36800000000001,1012.2,63.4,0.51,3.998,5.598000000000001
501,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),30.98333333,July,19.0,7.0,2.0,16.0,197216,75.84200000000001,76.244,68.314,81.47999999999999,1011.8,59.0,1.08,3.4,6.396000000000001
502,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),20.75,July,19.0,7.0,2.0,17.0,197217,75.35,75.86,67.838,81.92600000000002,1011.8,59.4,0.8,8.196000000000002,11.196000000000002
503,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),28.73333333,July,19.0,7.0,2.0,18.0,197218,75.93999999999998,76.5,68.87,82.16000000000001,1011.4,57.4,0.57,8.6,12.4
504,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),11.61666667,July,19.0,7.0,2.0,19.0,197219,74.45666666666668,74.90833333333335,68.78500000000001,81.35666666666667,1010.6666666666666,61.333333333333336,0.5,6.331666666666667,9.001666666666667
